Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,ReasonforDeviation_Q1,CorrectiveAction_Q1,Target_Q2,ActualOutput_Q2,ReasonforDeviation_Q2,CorrectiveAction_Q2,Target_Q3,ActualOutput_Q3,ReasonforDeviation_Q3,CorrectiveAction_Q3,Target_Q4,ActualOutput_Q4,ReasonforDeviation_Q4,CorrectiveAction_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,ValidatedAudited_Summary2,UID
,"Trade, Industry and Competition",National,Programme 9: Research,Programme 9: Research,Quarterly,Value of exports in manufacturing sectors,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Nil,Nil,N/A,N/A,1,"1 Export market strategy for Furniture produced. 

","Means of verification was erroneously captured (omitted Furniture strategy).  Programme contribution was also erroneously captured reflecting there (3) strategies while APP target was one (1). 
","N/A
",1,"1 Export Market strategy achieved in Quarter 2 
",N/A,N/A,"1

","1 export market strategy for Hemp and Cannabis produced. 
","1 additional export strategy produced in Q4.  
",N/A,"1
",-,2  export market strategies for (1) Furniture strategy (2) Hemp and Cannabis strategy produced. ,"1 additional export strategy for Hemp and Cannabis  produced in Q4.  
",N/A,N/A ,177
,"Trade, Industry and Competition",National,Programme 9: Research,Programme 9: Research,Quarterly,Value of exports in manufacturing sectors to Africa,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",1,"1 data analysis report on African market opportunities produced. 

",None,None,1,"1 data analysis report on African market opportunities produced. 

",N/A,"N/A
","1
","1 Data analysis reports on African market opportunities produced. 
",N/A,N/A,"1


","1 data analysis report on African market opportunities produced. 
",N/A,N/A,4,-,"4 quarterly data analysis report on African market opportunities produced. 
",N/A,N/A,N/A ,177
,"Trade, Industry and Competition",National,Programme 9: Research,Programme 9: Research,Quarterly,Value of approved funding accessed outside the 5 metros,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",15,"15 District-level dashboards of the dtic and its entities’ interventions  Mantained.

",None,None,15,"20 District-level dashboards of the dtic and its entities’ interventions  Maintained.

","5 additional dashboards completed in Q2. 

","N/A
","15
","17 District-level dashboard of the dtic and its entities’ interventions  Maintained.
",2 additional dashboards maintained in Quarter 3,N/A,"7

",N/A,"The 4 DDM dashboards were reported in previous reporting Quarters.  

",N/A,"52 dashboards
",-,"55  District level dashboard of the dtic and its entities’ interventions maintained. 
",N/A,N/A,N/A ,177
,"Trade, Industry and Competition",National,Programme 9: Research,Programme 9: Research,Quarterly,Value of output by Black Industrialist firms supported by the dtic group.,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","1




1

","-


-","Black Industrial Census not completed due to slow repose rates by respondents or clients. 


The Black Industrialist quarterly survey has not ben 
achieved as it must
be informed by the Black Industrialist census results , which is yet to be completed.



","Involve the Entities to  encourage and speed up clients to response rate.   


Involve the Entities to  encourage and speed up clients to response rate.   
","Nil
1",           -,"BI Survey suspended due to a legal matter to be raised with DG 
.

","Legal opinion review

","Nil
1","Nil

1","Nil

 - BI Survey suspended due t
o a legal matter 
","

Legal opinion review
through external counsel.
","Nil

1","N/A

 -","N/A

BI Survey suspended due to a legal matter concerning access to Personal Information of Black Industrialist companies.  
","N/A

The Department is seeking Legal opinion review
through external counsel.

","1 (Census)



4 (Quarterly Surveys)",-,"1 Census report on the Black Industrialist produced. 
0
","N/A

BI Surveys were suspended due to a legal matter concerning access to Personal Information of Black Industrialist companies.  
","N/A

The Department is seeking Legal opinion review
through external counsel.
",N/A ,177
,"Trade, Industry and Competition",National,Programme 9: Research,Programme 9: Research,Quarterly,Number of jobs supported,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",1,-,"Target not achieved due to change in focus of the deliverable (the initial focus has changed from production of a report to verification of data).

","Convene monthly meetings with IFB,NEF & IDC at DDG and CEO levels.

",Nil,"1 Report on jobs supported under SEZs produced.        
","SEZs Jobs report was not achieved in Quarter 1.
","N/A
",1,One report on jobs supported under SEZs produced in Q2,N/A,N/A,"1

","2 reports on jobs supported under GBS and  Liquor produced. 
","1 SEZ report achieved in Q2.  Two additional jobs reports (GBS & liquor) produced in Quarter 4. 
",N/A,3,-,"3  reports on jobs supported or covered under SEZs, GBS and Liquor produced. 
","Two additional jobs reports (GBS & Liquor) produced in Quarter 4. 
",N/A,N/A ,177
,"Trade, Industry and Competition",National,Programme 9: Research,Programme 9: Research,Quarterly,Additional workers with shares in their companies as represented in commitments made,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Nil,Nil,N/A,N/A,Nil,Nil,Nil,"N/A
",Nil,Nil,N/A,N/A,"1


","1 register on worker ownership maintained.  
",N/A,N/A,1,-,"1 register on worker ownership maintained.  
",N/A,N/A,N/A ,177
,"Trade, Industry and Competition",National,Programme 9: Research,Programme 9: Research,Quarterly,"Value (Rand) of loan, equity and procurement funding to support black- owned enterprises",Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Nil,Nil,N/A,N/A,Nil,Nil,Nil,"N/A
",1,      -,"Project commenced late due to lack of access to critical  data ,the project is also of a wide scope.
","To be concluded in Q4.
","Nil

",Nil,N/A,N/A,"1
",-,,,,N/A ,177
,"Trade, Industry and Competition",National,Programme 9: Research,Programme 9: Research,Quarterly,"Number of Business Forums hosted aimed at supporting increased Foreign Direct Investment (FDI), exports and outward investment",Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",3,"2 Bilateral trade reports (Portugal and Netherlands) produced support the Executive Authority. 
","The Output is demand driven and depend on request for report to support the identified business forums hence two reports were produced based.

",N/A,3,"5 Bilateral trade reports produced.

","1 trade report not achieved in Quarter 1. 
","N/A
",2,"3 bilateral trade reports on AGOA, Kuwait & Qatar produced. 
","1 additional bilateral trade report produced in Quarter 3. 
",N/A,"2

","2 bilateral trade reports produced to support the Executive Authority. 
",N/A,N/A,"10
",-,"12 bilateral trade reports produced to support the Executive Authority. 
","Two additional trade reports produced in Quarter 4. 
",N/A,N/A ,177
,"Trade, Industry and Competition",National,Programme 9: Research,Programme 9: Research,Quarterly,High impact trade and climate change strategy and advocacy,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Nil,Nil,N/A,N/A,Nil,"1 Report on potential  impact of CBAM on South Africa produced

","Output was refocused to produce a report on potential impact of CBAM on South Africa before the strategy could be produced. Report shared with the relevant officials within the dtic to aid in the strategy development

","N/A
",1,"Impact assessment reports of Carbon Border Adjustment Mechanism (CBAM) on South Africa produced in Quarter 2.
",N/A,N/A,"Nil

","3 High Impact Measures reports produced in focusing on: 

Impact of trade measures by ITAC on the steel sector in South Africa.
Development of Metal Trade System
3)    Business Visa high impact measure.  
",N/A,N/A,"1
",-,"1 Impact assessment report on potential impact of Carbon Border Adjustment Mechanism (CBAM) on South Africa produced.
",N/A,N/A,N/A ,177
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 1 - Audit outcome on  financial statements  and performance  information,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,Financial and non-financial performance information submitted to the Auditor-General of South Africa (AGSA) and National Treasury (NT).,"Financial and non-financial performance information submitted to the Auditor-General South Africa (AGSA) and National Treasury (NT).
",None,N/A,AGSA audit report received.,"AGSA audit report was received and the Department achieved unqualified audit on
financial statements and performance
information.",None,N/A,"• Implementation Plan 
developed as per AGSA 
outcomes.
• Review internal control 
measures.
","•Implementation Plan was developed as per AGSA outcomes and signed-off.
•Internal control measures were reviewed.

",None. ,N/A,"Implementation of audit 
action plan as per AGSA 
outcomes.",Audit Action Plan was implemented as per AGSA outcomes.,"None.
",N/A,Unqualified audit on financial statements and performance information.,-,"Only available after the conclusion of AGSA process.
",,,Unqualified with no findings (clean audit outcome) on financial statements and performance information was achieved.,177
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 10 - Percentage implementation of the Communication Plan,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"100 % of Q1 targets 
of Communication 
Implementation Plan 
achieved.", 100% of Q1 targets of Communication Implementation Plan was achieved.,None,N/A,"100 % of Q2 targets 
of Communication 
Implementation Plan 
achieved.
",100% of Quarter 2 targets of Communication Implementation Plan was achieved.,,,"100 % of Q3 targets 
of Communication 
Implementation Plan 
achieved.
",100% of Q3 targets of Communication Implementation Plan was achieved.,None.,N/A,"100 % of Q4 targets 
of Communication 
Implementation Plan 
achieved.
",100% of Q4 targets of Communication Implementation Plan was achieved.,None.,N/A,"100% implementation 
of the Communication 
Implementation Plan.
",-,"100% of the Communication Implementation Plan was achieved.
",None,N/A,"100% of the Communication Implementation Plan was achieved.
",177
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 2 - Percentage  procurement of goods  and services from  SMMEs,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,40% expenditure achieved on procurement of goods and services from SMMEs.,"50,89% expenditure was achieved on procurement of goods and services from SMMEs.",None,N/A,40% expenditure achieved on procurement of goods and services from SMMEs.,"62,26% expenditure was achieved on procurement of goods and services from SMMEs.",None,N/A,40% expenditure achieved on procurement of goods and services from SMMEs.,"58,77% expenditure was achieved on procurement of goods and services from SMMEs.
",None.,N/A,40% expenditure achieved on procurement of goods and services from SMMEs.,"57,97% expenditure on procurement of goods and services from SMMEs was achieved.",None.,N/A,"40% expenditure 
achieved on procurement 
of goods and services 
from SMMEs.",-,"57,97% expenditure was achieved on procurement of goods and services from SMMEs.","The Department implements targeted procurement from SMMEs through awarding of points.
",N/A,"57,97% expenditure on procurement of goods and services from SMMEs was achieved.
",177
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 3 -Percentage invoices  paid within prescribed  timeframes,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"100% Payment of all 
compliant invoices within 
30 days.","98,09% of all compliant invoices received were paid within 30 days.
","Delay in processing payment on invoices received by the Department.

","The CFO is reviewing standard operating procedures and systems of internal control within Supply Chain Management. Corrective action implemented against employees who contributed towards the non achievement of targets.

","100% Payment of all 
compliant invoices within 
30 days.","99,71% of all compliant invoices received were paid within 30 days.",There were delays in receiving supporting documents (VAs) and invoices in Finance.,Non-compliance letters and warning letters issued to officials who did not comply/caused the delay. Weekly reporting on status of invoices institutionalized.,"100% Payment of all 
compliant invoices within 
30 days.","100% of all compliant invoices received were paid within 30 days.
",None.,N/A,"100% Payment of all 
compliant invoices within 
30 days.","99,76% of all compliant invoices received were paid within 30 days.","Invoices and supporting documents (VA26 orders) were submitted late to Finance by Officials in the Department.
","Non-Compliance letters to be sent  by the Office of the CFO.
","100% Payment of all 
compliant invoices within 
30 days.",-,"99,35% of all compliant invoices received were paid within 30 days.","Invoices and supporting documents (VA26 orders) were submitted late to Finance by Officials in the Department.
","Consequence
Management implemented.","99,35% (15 642 of 15 745) compliant invoices received were paid within 30 days.
",177
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 4 -Percentage of  procurement spend  from women-owned  businesses,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","40% procurement spend 
from women-owned 
businesses.","31,94% procurement spend from women-owned businesses was achieved.",Target not met due to slow implementation of projects.,The Department will Fastrack the implementation of projects and prioritise women owned businesses.,"40% procurement spend 
from women-owned 
businesses.","42,20% procurement spend from women-owned businesses was achieved.",None,N/A,"40% procurement spend 
from women-owned 
businesses.","47,67% procurement spend from women-owned businesses was achieved.",None.,N/A,"40% procurement spend 
from women-owned 
businesses.","41,58% expenditure was achieved on procurement of goods and services from SMMEs.",None.,N/A,"40% procurement spend 
from women-owned 
businesses.",-,"41,58% procurement spend from women-owned businesses was achieved.

","The Department implements targeted procurement from Women-owned businesses through awarding of points.
",N/A,"41,58% procurement spend from women-owned businesses was achieved.",177
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 5 - Number of public  entity oversight  instruments developed  in terms of the SLA. - Four SA Tourism quarterly  oversight reports  developed in terms of the  SLA. - ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","SA Tourism quarterly 
oversight report 
developed in terms of the 
SLA.",SA Tourism quarterly oversight report was developed in terms of the SLA.,None,N/A,"SA Tourism quarterly 
oversight report 
developed in terms of the 
SLA.","42,20% procurement spend from women-owned businesses was achieved.",None,N/A,"SA Tourism quarterly 
oversight report 
developed in terms of the 
SLA.",SA Tourism quarterly oversight report was developed in terms of the SLA.,None.,N/A,"SA Tourism quarterly 
oversight report 
developed in terms of the 
SLA.","SA Tourism quarterly oversight report was developed in terms of the SLA.
",None.,N/A,"Four SA Tourism quarterly 
oversight reports 
developed in terms of the 
SLA.",-,Four SA Tourism quarterly oversight reports were developed in terms of the SLA.,None,N/A,"Four SA Tourism quarterly oversight reports were developed in terms of the SLA.
",177
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 5 - Number of public  entity oversight  instruments developed  in terms of the SLA. - Governance Protocol for Public Entity revised and  submitted for approval.,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",-,Not target for period under review.,None,N/A,"Draft Governance Protocol 
for Public Entity revised. 
",Draft Governance Protocol for Public Entity was revised.,None,N/A,"Consultation with 
Branches and Entity 
undertaken on the draft 
Governance Protocol for 
Public Entity.
",Consultation with Branches and Entity was undertaken on the draft Governance Protocol for Public Entity.,None.,N/A,"Governance Protocol for 
Public Entity revised and 
submitted for approval.
",Governance Protocol for Public Entity was revised and submitted for approval.,None.,N/A,"Governance Protocol for 
Public Entity revised and 
submitted for approval.
",-,"Governance Protocol for Public Entity was revised and submitted for approval.

",None,N/A,Governance Protocol for Public Entity was revised and submitted for approval.,177
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 5 - Number of public  entity oversight  instruments developed  in terms of the SLA. - Public Entity Oversight  Framework for the  Department developed  and submitted for  approval.,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","Draft Public Entity 
Oversight Framework 
developed.
",Draft Public Entity Oversight Framework was developed.,None,N/A,"Consultation undertaken 
with branches on the 
draft Public Entity 
Oversight Framework.
",Consultation with branches on the draft Public Entity Oversight Framework was not undertaken.,The draft Public Entity Oversight Framework was planned to be consulted on at Branch Management or Planning Sessions. These have not been scheduled.,Consultation with branches on the draft Public Entity Oversight Framework will be undertaken in the third quarter at Branch Planning or Management Session.,"Draft Public Entity 
Oversight Framework 
finalised and submitted 
for approval.
",Draft Public Entity Oversight Framework was finalised and submitted for approval.,None.,N/A,-,-,-,-,"Public Entity Oversight 
Framework for the 
Department developed 
and submitted for 
approval.
",-,"Public Entity Oversight Framework for the Department was developed and submitted for approval.

",None,N/A,"Public Entity Oversight Framework for the Department was developed and submitted for approval.
",177
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 6 -  Percentage of vacancy  rate,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Vacancy rate below 9%.,"Vacancy rate was maintained at 8,3%.",None,N/A,Vacancy rate below 8%.,"Vacancy rate was maintained at 9,3%.","Rapid exit of employees leading to high turnover which is counteractive to lowering the vacancy rate which includes interdepartmental transfers in 
short successions. Panels should prioritise selection processes.",SMS posts in HRM urgently filled to drive the processes.,Vacancy rate below 7%.,"Vacancy rate was maintained at 10,3%","Rapid exit of employees led to high turnover which is counteractive to lowering the vacancy rate which includes interdepartmental transfers in short successions and the uncertainty due to cost containment measures in filling of posts.
","• Moderation of internal departmental transfers. 
• Urgent and clear organisational decision on the continuation of recruitment processes as a result of cost containment. 
• Review the vacancy target due to cost containment measures. 
• Urgently fill SMS posts in HR to drive the processes.
",Vacancy rate below 6%.,"Vacancy rate was maintained at 11,5%.","• Rapid exit of employees leading to high turnover which is counteractive to lowering the vacancy rate which includes interdepartmental transfers in short succession and uncertainty due to cost containment measures. 
• Limited HR capacity to drive bulk recruitment exercises. 
 
","• Moderation of inter-departmental transfers.
• Review the vacancy rate due to cost-containment measures. 
• Urgently fill Senior Manager's posts in HR to drive the recruitment processes.",Vacancy rate below 6%.,-,"Vacancy rate was 11,5% as at 31 March 2024.","• Natural attrition of employees coinciding with cost containment measures imposed in the public sector resulted in a gradually increasing vacancy rate.
• The backlog created by the cost containment measures exerts pressure on the Human Resources capacity to manage bulk recruitment when restrictions are lifted. 
","Continue to engage the DPSA on prioritised vacancies in line with the standing directive on filling of the vacant posts.
","Vacancy rate was 11,5% as at 31 March 2024.
",177
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 7 - Percentage of  compliance with  Departmental  Employment Equity Targets - SMS Women  representation at a  minimum of 50%,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","The Economic Sectors, Employment and Infrastructure Development cluster","SMS Women 
representation at a 
minimum of 50%.","SMS women representation was maintained a 47,7%.","Due to exits of females at SMS levels, the target dropped below 50%. However, the vacated posts were advertised with preferences to correct and meet this target.",Targeted Recruitment Strategies were put in place to achieve the target of 50%,"SMS Women 
representation at a 
minimum of 50%.","SMS women representation was maintained at 48,8%.","One (1) female terminated services in the second quarter, however the vacated post is advertised.",Prioritized list with motivation finalised for submission to DPSA for approval.,"SMS Women 
representation at a 
minimum of 50%.","SMS women representation was maintained at 47,5%.","• Rapid exit of SMS employees led to high turnover which is counteractive to lowering the vacancy rate and uncertainty due to cost containment measures in filling of posts. 
• Absence of Senior Managers in HR to drive the processes.
","• Prioritise filling of SMS vacant post with competent women to close the gap. 
• Urgently fill SMS posts in HR to drive the processes.","SMS Women 
representation at a 
minimum of 50%.",SMS women representation was maintained at 46%.,"Due to exits of females at SMS levels the target dropped below 50%.
","• Vacated posts were advertised with preferences to correct and meet the target.
• Targeted Recruitment Strategies put in place to achieve the target of 50% with priority given to filling of SMS posts with suitably competent women to close the gap. ","SMS Women 
representation at a 
minimum of 50%.",-,SMS women representation was maintained at 46% as at 31 March 2024.,"The lower-than-targeted performance resulted from the natural attrition at SMS level.
","Implementation of targeted recruitment strategies to achieve the target of 50% with priority given to filling of SMS posts.
","SMS women representation was maintained at 46% as at 31 March 2024.
",177
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 7 - Percentage of compliance with Departmental Employment Equity Targets - PWDs’ representation above 3%,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster","PWDs’ representation 
above 3%","PWDs' representation was maintained at 4,4%.",None,N/A,"PWDs’ representation 
above 3%","People living with disabilities' representation was maintained at 4,5%.",None,N/A,"PWDs’ representation 
above 3%","People living with disabilities' representation was maintained at 4,5%.",None.,N/A,"PWDs’ representation 
above 3%","People living with disabilities' representation was maintained at 4,8%.",None.,N/A,"PWDs’ representation 
above 3%",-,"Persons with disabilities' representation was 4,8% as at 31 March 2024.
","The Department implements Disability Management Programme that encourages disclosure and emphasises reasonable accommodation efforts. This has contributed to retention of persons with disability at various levels across the Department.
",N/A,"Persons with disabilities' representation was 4,8% as at 31 March 2024.
",177
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 8 - Percentage of WSP implemented,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster","100% of WSP Q1 targets 
achieved.
"," 70% of WSP Q1 targets was achieved as follows:
1. Two skills programme facilitated.
2. Two Leadership programmes facilitated."," Two (30%) out four skills programme outstanding due to:                                                    • Mentorship Course-No service provider responded through the SCM RFQ process. Workshop is planned, requested NSG to assist. 
• Supply Chain Management-procurement process concluded awaiting NSG for dates, the department committed 9/20 delegates. The service provider requires a full training room of 20 delegates.","Review performance agreements and ensure alignment of the WSP and Performance Agreements within the directorate. Prioritise the filling of the vacant position of Director -  Human Resource Utilisation. Planning for training will take place a quarter in advance.  

","100% of WSP Q2 targets 
achieved.","100% of WSP Q2 targets achieved as follows:
Four (4) Skills programmes                                                          1. Computer Literacy 
2. Contract Management 
3. Data Analysis 
4. Monitoring & Evaluation and;                      
Two (2) Leadership programmes                                              1. People Management  
2. Executive Development Programme.",None,N/A,"100% of WSP Q3 targets 
achieved.
","100% of WSP Q3 targets were achieved as follows:
4 Skills programmes (40%)                                                           
1.Public Speaking and Presentation Skills                         
2.Emotional Intelligence      
3.Supply Chain Management 
4. e-Records Management 
                     
2 Leadership Programmes (60%)          
1.Disability Management     
2.Strategic Management.",None.,N/A,"100% of WSP Q4 targets 
achieved.
","100% of WSP Q4 targets were achieved as follows:

Skills Programmes
1. Innovation Management
2. Risk Management
3. Policy Management and Development
4. Stakeholder's Engagement

Leadership Programmes
1. Financial management
2. Management Development Programme",None.,N/A,"100% implementation of 
WSP.
",-,"100% of WSP was implemented.
",None,N/A,"100% of the WSP was implemented.
",177
Tourism,Tourism,National,PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),PROGRAMME 1: ADMINISTRATION (CORPORATE MANAGEMENT),Quarterly,Output Indicator 9 - Percentage implementation of the Annual Internal Audit Plan,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster","20% implementation of 
the Annual Internal Audit 
Plan.
","20% of the Annual Internal Audit Plan was implemented as follows:
• Pre-determined Objectives Annual Report 2022/23.
• 2022/23 Annual Financial Statements Review.
• 2022/23 Quarter 4 Pre-determined Objectives.
",None,N/A,"30% implementation of 
the Annual Internal Audit 
Plan.","30% implementation of the Annual Internal Audit Plan was implementation through the following activities:
1. Tenders Review;
2. ICT Governance Review;
3. SAT Oversight review;
4. Pre-determined Objectives Q1 Review; and
5. Investigation on Supply Chain Management.",None,N/A,"30% implementation of 
the Annual Internal Audit 
Plan.","30% of the Annual Internal Audit Plan implemented as follows:
1. Tourism Transformation Fund Audit;
2. Quotations Audit;
3. Assets Management (swapped with Project Site Visits);
4. ICT General Controls; and
5. AGSA Follow-up Audit.",None.,N/A,"20% implementation of 
the Annual Internal Audit 
Plan.
","20% of the Annual Internal Audit Plan implemented as follows:
1. Assets Management Audit.
2. Follow-up on Contract Management Audit.
3. Leave Management Audit.",None.,N/A,"100% implementation of 
the Annual Internal Audit 
Plan.
",-,"100% of the Annual Internal Audit Plan was implemented.

",None,N/A,"100% of the Annual Internal Audit Plan was implemented.
",177
Tourism,Tourism,National,"PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS","PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS",Quarterly,Output Indicator 1 - Number of monitoring and evaluation reports on tourism initiatives developed - Assessment of the condition of state owned tourist attractions supported by the Department of Tourism,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,Proposal for the assessment of the state of publicly-owned tourist attractions developed and finalised,"Proposal for the assessment of the state of Publicly Owned Tourist Attractions was developed  and finalised.
",None.,N/A,"Data Collection Tools for the assessment of the state of publicly-owned tourist attractions developed
",Data Collection Tools for the assessment of the state of publicly-owned tourist attractions were developed.,None,N/A,Data Collection for the assessment of the state of publicly-owned tourist attractions commenced,Data Collection for the assessment of the state of publicly-owned tourist attractions commenced.,None.,N/A,"• Assessment of the
state of publicly-owned tourist attractions.
• Report developed","•	Assessment of the state of publicly-owned tourist attractions was conducted.
•	Report was developed.
",None.,N/A,1. Assessment of the condition of state-owned tourist attractions supported by the Department of Tourism,-,Assessment of the condition of state-owned tourist attractions supported by the Department of Tourism was conducted.,None,N/A,"Assessment of the condition of state-owned tourist attractions supported by the Department of Tourism was conducted.
",177
Tourism,Tourism,National,"PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS","PROGRAMME 2: TOURISM RESEARCH, POLICY AND INTERNATIONAL RELATIONS",Quarterly,Output Indicator 1 - Number of monitoring and evaluation reports on tourism initiatives developed - Bi-Annual Monitoring of the performance of the Tourism Sector,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,Data collection for the monitoring of the performance of the Tourism Sector commenced,"Data collection for the monitoring of the performance of the Tourism Sector commenced.

",None.,N/A,Bi-Annual Tourism Performance Report developed,Bi-Annual Tourism Performance Report was developed. ,None,N/A,Data collection for the monitoring of the performance of the Tourism Sector commenced,Data collection for the monitoring of the performance of the Tourism Sector has commenced.,None.,N/A,Bi-Annual Tourism Performance Report developed,Bi-Annual Tourism Performance Report was developed.,None.,N/A,5. Bi-Annual Monitoring of the performance of the Tourism Sector,-,"Bi-Annual Monitoring of the performance of the Tourism Sector was conducted.

",None,N/A,"Bi-Annual Monitoring of the performance of the Tourism Sector was conducted. 
",177
