Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,Target_Q2,ActualOutput_Q2,Target_Q3,ActualOutput_Q3,Target_Q4,ActualOutput_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,ValidatedAudited_Summary2,ReasonforDeviation_Q1,CorrectiveAction_Q1,ReasonforDeviation_Q2,CorrectiveAction_Q2,ReasonforDeviation_Q3,CorrectiveAction_Q3,ReasonforDeviation_Q4,CorrectiveAction_Q4,UID
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 6: Environmental Programmes,Programme 6: Environmental Programmes,Quarterly,Number of buy-back centers and Transfer Stations constructed and renovated,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,No milestone,No milestone for the period under review,No milestone,"No milestone for the period under review
",2,"No buy-back centres and Transfer Stations constructed and renovated.
 
",2,1 buy-back centre and transfer station constructed and renovated (Murray Landfill Site Project) ,"4 (3 constructed and 1
renovated)",-,1 buy-back centre and transfer station constructed (Murray Landfill Site Project),Delays in procurement process,Procurement process for the remaining buy-back centres will be expedited during the 2023/24 financial year,"1 buy-back centre
and transfer station
constructed (Murray
Landfill Site Project)",,,,,"The Programme did not achieve the set target, construction of one buyback centre has commenced in Western Cape, and the remaining committed Buy Back Centres (BBC) are still at procurement stage",Expedite the procurement processes for the remaining BBC and monitor the progress of Western Cape buyback centre,Delays in the procurement process,Procurement process for the remaining buy-back centres will be expedited during the 2023/24 financial year,169
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 6: Environmental Programmes,Programme 6: Environmental Programmes,Quarterly,Number of Full Time Equivalents (FTE) created,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,5 684,"966 (17%) Full Time Equivalents created (Preliminary)

Note: Due to DPWI Reporting system challenges experienced during the capturing as a result of the system changes by DPWI, the capturing is slow.  The capturing is still ongoing. 
",8 257 ,"4 163 Full Time Equivalents created**
",9 058,,8 958,Target reviewed,31 957   ,-,Target reviewed,N/A,N/A,Target reviewed,,,Delayed Capturing of Data in the EPWP System as Capacity was only appointed within the second Quarter. The EPWP system closes on the 15th of October 2022 by which date all data up to the end of Q2 needs to be captured,Capturing on the EPWP System has commenced. Capturing Capacity was appointed on 1 September 2022 to catchup with the data capturing backlog,,,,,169
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 6: Environmental Programmes,Programme 6: Environmental Programmes,Quarterly,Number of Full Time Equivalents (FTEs) Created in the forestry sector,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,225 FTEs created,"5 371 Full Time Equivalents created.**
(Preliminary Figure)",225 FTEs created,7 771 Full Time Equivalents created,1500 FTEs created,-,20 209 FTEs created,"Delays in obtaining variation orders and orders for single source projects in place resulted in work planned to commence in August 2022 only commencing in November 2022

Lack of new projects other than the single source projects meant that implementation of these projects only commenced in November 2022
","Reopened orders are continuing, and the status of projects will be reported from April 2023 
",20 209 FTEs created,,,,,"Preliminary data, capturing still underway Preliminary data, capturing still underway an extension was requested from Public Works until the 18th of January 2023.",Capturing to be prioritized,"Delays in obtaining variation orders and orders for single source projects in place resulted in work planned to commence in August 2022 only commencing in November 2022

Lack of new projects other than the single source projects meant that implementation of these projects only commenced in November 2022
",Reopened orders are continuing and the status of projects will be reported from April 2023 ,169
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 6: Environmental Programmes,Programme 6: Environmental Programmes,Quarterly,Number of hectares receiving follow-up clearing of invasive plant species,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,68 641,"25 540,6 (37%) hectares receiving follow-up clearing of invasive plant species.
 
",114 402,"98 791,39 hectares receiving follow-up clearing of invasive plant species.
",137 282,"104 269,71 hectares receiving follow-up clearing of invasive plant species.",137 282,"137 742,02 hectares receiving follow-up clearing of invasive plant species ",457 607    ,-,"416 115,803  hectares receiving follow-up clearing of invasive plant species","Floods in the South African National Parks (Kruger National Park) in February 2023 resulted in inaccessibility of an estimated 10 000 hectares
 
Delays in obtaining variation orders and orders for single source projects in place resulted in work planned to commence in August 2022 only commencing in November 2022
 
Lack of new projects other than the single source projects meant that implementation of these projects only commenced in November 2022
","Reopened orders are continuing and the status of projects will be reported from April 2023
","416 115,803
hectares receiving
follow-up clearing
of invasive plant
species","Delays with the appointment of service providers, as the tender for the appointment was cancelled.",The process of direct contracting to start in Q2. The processes will increase the delivery of initial clearing by the end of the third quarter,"There were delays in clearing new initial areas due to new Service Providers that were not appointed due to a cancelled tender. There are a further 4 897,71 hectares in-field that were meant to be finished by the end of Q2, that were not completed due to operational delays with unpaid invoices (which in turn delayed Service Providers from getting in-field). The quality of work completed by certain Service Providers also needed to be sent back for rectification before it could be verified, will now only be verified in October.","Initial Clearing figures to increase within the third quarter as Direct Contracting work, Single Source and budget variations come into effect.  Ongoing engagement with Service Providers to ensure they are familiar with operational standards for delivery.","The Tender Cancellation has led to delays in clearing new initial areas and follow-up areas as this had an impact on the appointment of service providers. Furthermore, the December break has resulted in a much rather earlier cut-off in operations and a delay in capturing. As most projects have only started with implementation within the third quarter, it is anticipated that the initial and follow-up hectares will only significantly increase within the fourth quarter upon task invoicing.",Direct Contract Work has commenced within the third Quarter. An increase in initial and follow-up hectares will be reflected within the fourth quarter upon invoicing. Capturing of Q3 Data is being prioritised to ensure that all data reported in the 3rd quarter is reflected.  Projects to ensure that teams are back early on the ground to catch up on the outputs within quarter 4.,Activation of the single source projects in Q3,Not applicable,169
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 6: Environmental Programmes,Programme 6: Environmental Programmes,Quarterly,Number of hectares receiving initial clearing of invasive plant species,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,2 669,"4 051,3 (152%) hectares receiving initial clearing of invasive plant species.",37 782,"6 888,04 hectares receiving initial clearing of invasive plant species
",43 838,Target reviewed,42 838,Target reviewed,127 127    ,-,Target reviewed,N/A,N/A,Target reviewed,,,"There were delays in clearing new initial areas due to new Service Providers that were not appointed due to a cancelled tender. There are a further 4 897,71 hectares in-field that were meant to be finished by the end of Q2, that were not completed due to operational delays with unpaid invoices (which in turn delayed Service Providers from getting in-field). The quality of work completed by certain Service Providers also needed to be sent back for rectification before it could be verified, will now only be verified in October.
","Initial Clearing figures to increase within the third quarter as Direct Contracting work, Single Source and budget variations come into effect.  Ongoing engagement with Service Providers to ensure they are familiar with operational standards for delivery.",,,,,169
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 6: Environmental Programmes,Programme 6: Environmental Programmes,Quarterly,Number of hectares receiving initial clearing of invasive plant species,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,28 837,"14 708,5 hectares receiving initial clearing of invasive plant species.",28 338,"18 436,367 hectares receiving initial clearing of invasive plant species",98 126,-,"47 120,346  hectares receiving initial clearing of invasive plant species","Floods in the South African National Parks (Kruger National Park) in February 2023 resulted in inaccessibility of an estimated 10 000 hectares
 
Delays in obtaining variation orders and orders for single source projects in place resulted in work planned to commence in August 2022 only commencing in November 2022
 
Lack of new projects other than the single source projects meant that implementation of these projects only commenced in November 2022
",Reopened orders are continuing and the status of projects will be reported from April 2023,"47 120,346 hectares
receiving initial
clearing of invasive
plant species",,,,,"The Tender Cancellation has led to delays in clearing new initial areas and follow-up areas as this had an impact on the appointment of service providers. Furthermore, the December break has resulted in a much rather earlier cut-off in operations and a delay in capturing. As most projects have only started with implementation within the third quarter, it is anticipated that the initial and follow-up hectares will only significantly increase within the fourth quarter upon task invoicing.",Direct Contract Work has commenced within the third Quarter. An increase in initial and follow-up hectares will be reflected within the fourth quarter upon invoicing. Capturing of Q3 Data is being prioritised to ensure that all data reported in the 3rd quarter is reflected.  Projects to ensure that teams are back early on the ground to catch up on the outputs within quarter 4.,"Floods in the South African National Parks (Kruger National Park) in February 2023 resulted in inaccessibility of an estimated 10 000 hectares
Delays in obtaining variation orders and orders for single source projects in place resulted in work planned to commence in August 2022 only commencing in November 2022

Lack of new projects other than the single source projects meant that implementation of these projects only commenced in November 2022
",Reopened orders are continuing and the status of projects will be reported from April 2023,169
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 6: Environmental Programmes,Programme 6: Environmental Programmes,Quarterly,Number of kilometers of accessible coastline cleaned,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,2 116 km,324 (15%) kilometers of accessible coastline cleaned.,2 116 km,"1 587 kilometers of accessible coastline cleaned.
",2 116 km,1 933 kilometres of accessible coastline cleaned.,2 116 km,2 116 kilometres of accessible coastline cleaned,2 116 km,-,"2 116 kilometres of accessible coastline cleaned

",N/A,N/A,"2 116 kilometres of
accessible coastline
cleaned","Only two projects under implementation this quarter. Out of eight (8) newly approved SANParks projects 7 are still at planning phase, only one project (EC -Addo National Park woody Cape section) is at implementation phase and the project contributed 84 KM.  The remaining 7 projects will commence with implementation mid-July and will contribute with 325 kms. 19 projects with 1467 kms are at BSC stage will commence in Q3.","Ensure that  projects that are planned for implementation in July are initiated and reported accordingly, whilst the rest are to be initiated in Q3","The Programme did not achieve the set target, since projects under the Working for the Coast focus area are still at the advertisement stage. The KMs achieved are for projects implemented by SANParks, KZN- eZemvelo Wildlife, iSimangaliso and some flood mopping projects.
",EPIP anticipates achieving the remaining 529 KMs to meet the annual target upon activation of the Municipal Cleaning Programme during Q3,"The Programme is at 91% towards achieving its target, this is due to the delay on activating new projects under WftC focus area.","EPIP anticipates achieving the remaining 183 kms to meet the annual target, programme is in the process of activating two projects under in-house model programme which will cover the remaining KMS.",Not applicable,Not applicable,169
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 6: Environmental Programmes,Programme 6: Environmental Programmes,Quarterly,Number of overnight visitor & staff accommodation units constructed,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,5,5 overnight visitor & staff accommodation units constructed,5,"5 overnight visitor & staff accommodation units constructed
",5,5 overnight visitor & staff accommodation units constructed.,5,6 overnight visitor & staff accommodation units constructed,20,-,21   overnight visitor & staff accommodation units constructed,1 staff accommodation (LP Masebe) was completed earlier than planned due to availability of resources ,N/A,"21 overnight
visitor and staff
accommodation
units constructed",,,,,,,1 staff accommodation (LP Masebe) was completed earlier than planned due to availability of resources,Not applicable,169
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 6: Environmental Programmes,Programme 6: Environmental Programmes,Quarterly,Number of participants who completed accredited-training programmes,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,No milestone ,No milestone for the period under review,No milestone ,"No milestone for the period under review.
",5 436 ,"5 436	6 898 participants completed accredited training**

Note: Verification is still underway and will be finalised by the 31 of January 2023.
",11 436,6 706 participants completed accredited training programmes,16 872 ,-,13 604 participants who completed accredited training programmes,Delays due to procurement processes,Follow-up will be made with SCM for issuing of order numbers for implementation during Q1 of the 2023/24 financial year,"13 604 participants
who completed
accredited training
programmes",,,,,,,Delays due to Supply Chain Management (SCM) processes,Follow-up will be made with SCM for issuing of order numbers for implementation during Q1 of the 2023/24 financial year,169
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 6: Environmental Programmes,Programme 6: Environmental Programmes,Quarterly,Number of wetlands under rehabilitation,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,15,30 (200%) wetlands under rehabilitation,25,"25 wetlands under rehabilitation.
",30,31 wetlands under rehabilitation.,30,39 wetlands under rehabilitation,100,-,125 wetlands under rehabilitation,Speedy procurement processes resulted in additional wetlands being rehabilitated,N/A,"125 wetlands under
rehabilitation",,,,,,,Speedy procurement processes resulted in additional wetlands being rehabilitated,Not applicable,169
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 6: Environmental Programmes,Programme 6: Environmental Programmes,Quarterly,Number of Work Opportunities created,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"13 064
· 60%
Women
· 55% youth","13 034 (99,7%) Work Opportunities created (preliminary)

•	women = 6 256 (48%)
•	Youth = 8 247 (63%)
•	Women = 769 (65%)
•	Youth -811 (68%)
","16 750
· 60%
Women
· 55% youth","8 609 Work Opportunities created**
","18 594
· 60%
Women
· 55% youth","8 232 Work Opportunities created**

Women = 17 190 (51%)
Youth = 20 412 (60%) ","18 594
· 60%
Women
· 55% youth","22 070 Work Opportunities created 

Women = (54%) 11 966/22 070 
Youth = (60%) 13 162/22 070
","67 002
· 60%
Women
· 55% youth",-,"58 858 Work opportunities created

•	Women = (52%) 30 784/58 858
•	Youth = (60%) 35 372/58 858 ","Delays in obtaining variation orders and orders for single source projects in place resulted in work planned to commence in August 2022 only commencing in November 2022

Lack of new projects other than the single source projects meant that implementation of these projects only commenced in November 2022
","Reopened orders are continuing, and the status of projects will be reported from April 2023 
","58 858 Work
opportunities created
• Women = (52%)
30 784/58 858
• Youth = (60%) 35
372/58 858",,,"Delayed Capturing of Data in the EPWP System as Capacity was only appointed within the second Quarter. The EPWP system closes on the 15th of October 2022 by which date all data up to the end of Q2 needs to be captured.
",Capturing on the EPWP System has commenced. Capturing Capacity was appointed on 1 September 2022 to catchup with the data capturing backlog,,,Expansion of projects in the inhouse model were accelerated ,Not applicable,169
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 6: Environmental Programmes,Programme 6: Environmental Programmes,Quarterly,Percentage of wild fires suppressed,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,90%,100% (180/180) wild fires suppressed,90%,"100% (908/908) verified wild fires supressed.
",90%,100% (207/207) wildfires suppressed,90%,100% (85/85) wildfires suppressed,90%,-,100% (1 380/1 380) wildfires suppressed,Working on Fire do not put teams and resources down until a fire is contained,None,"100% (1 380/1 380)
wildfires suppressed",,,,,,,Working on Fire do not put teams and resources down until a fire is contained,Not applicable,169
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 7: Chemicals and Waste Management,Programme 7: Chemicals and Waste Management,Quarterly,Number of chemicals Management legislative and regulatory instruments developed and implemented,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,Draft Regulations to ban mercury containing products developed,Draft Mercury Regulation developed.,Regulations to phase out mercury containing products published for public comments,Regulations to phase out mercury containing products published for public comments on 24 March 2023,Regulations to phase out mercury containing products published for public comments,-,Regulations to phase out mercury containing products published for public comments in March 2023,N/A ,N/A,"Regulations to
phase out mercury
containing products
published for public
comments in March
2023",,,,,,,Not applicable,Not applicable,169
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 7: Chemicals and Waste Management,Programme 7: Chemicals and Waste Management,Quarterly,Number of chemicals management legislative and regulatory instruments developed and implemented (Prior Informed Consent (PICs) Amendment regulations published for implementation),Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"PICs Amendment
published for public
comments","Notice on intention to Repeal and Replace Regulations to domesticate the requirements of the Rotterdam Convention on the prior informed consent (PICs) procedure  was approved on 01 July 2022 and gazetted for public comments on 05 July 2022.

","Comments
Incorporated","Comments and response register completed. Comments incorporated into the Prior Informed Consents Regulations.
","Prior Informed
Consent (PICs)
Amendment
regulations
published for
implementation","Prior Informed Consent (PICs) Amendment regulations not published for implementation
• Regulation approved by the Minister (Acting) on 17 November 2022 and tabled in parliament on the 6th of December 2022.
• Extension Notice published on the 18 November 2022 for further extension of 120 days for the suspension notice that lapsed on the 18th of November 2022.
",No milestone,No milestone for the period under review. ,"Prior Informed Consent
(PICs) Amendment
regulations published for
implementation",-,Prior Informed Consent Amendment regulations published for implementation in February 2023,N/A,N/A,"Prior Informed
Consent Amendment
regulations
published for
implementation in
February 2023",There were delays in the informal consultations with chemicals management stakeholders and consequently affected delivery timelines.,The Operational Action Plan has been revised to capture weekly timelines for informal stakeholder engagements in order to avoid delays that compromise meeting deadlines.,,,"The need to comply with Section 47 of NEMA, i.e.  the tabling of the Regulation for noting by Parliament 30 days before it is published for implementation.",The PICs Regulation will be published for implementation on the 07 January 2023., Not applicable,Not applicable,169
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 7: Chemicals and Waste Management,Programme 7: Chemicals and Waste Management,Quarterly,Number of chemicals management legislative and regulatory instruments developed and implemented (Regulations to ban 2 Mercury Containing products (Thermometers and Batteries) published for implementation),Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"Regulations to
ban 2 Mercury
Containing products
(Thermometers and
Batteries) published for
public comments",Regulations for management of Mercury in South Africa approved by Minister on 30 June 2022 and gazetted for public comments on 06 July 2022.,"Comments
Incorporated","Comments incorporated into draft Mercury Regulations.
","Regulations to
ban 2 Mercury
Containing
products
(Thermometers and
Batteries) published
for implementation",Target reviewed,No milestone,Target reviewed,"Regulations to ban 2
Mercury Containing
products (Thermometers
and Batteries) published
for implementation",-,Target reviewed,N/A,N/A,Target reviewed,The technical complexity of the Mercury Regulations required unforeseen extended time for legal vetting. This  led to consequent delays that had a ripple effect on other activities that were on the critical path for this project.,The regulations has since been published on the gazette for public comment.,"Substantive comments received resulting in substantive changes to the Regulation.
",The Regulation will be re-published for public comments.,,,,,169
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 7: Chemicals and Waste Management,Programme 7: Chemicals and Waste Management,Quarterly,Number of municipal cleaning campaigns conducted,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"Cleaning campaigns
conducted in 5
municipalities","10 Cleaning campaigns conducted including:
1.	Mogale City Municipality on 04 April 2022
2.	Matjhabeng LM on 04 April 2022
3.	Mangaung Metro on 08 April 2022
4.	City of Tshwane on  21 & 22 April 2022 
5.	City of Tshwane  on 30th May 2022
6.	City of Johannesburg on 22 April 2022
7.	E-Thekwini on 29 May 2022 (post floods) 
8.	Gert Sibande DM, Albert Luthuli LM  on 17 to 19 May 2022
9.	Collins Chabane LM on 23 May 2022
10.	Merafong Municipality on 30 May 2022
","Cleaning campaigns
conducted in 7
municipalities","04 Clean-up Campaign conducted
 
City of Mbombela Local Municipality on 20 July 2022
Sedibeng on 04 August 2022 and follow up by Ministerial clean up on 11 August 2022
Polokwane Local Municipality on 13 September at Indian Centre and in Nobody Village on 14 September 2022
Winnie Madikizela Local Municipality on 21 September 2022
","Cleaning
campaigns
conducted in 2
municipalities","3 Cleaning campaigns conducted including:
• ZF Mgcawu District Municipality (David Kruiper )on  20 October 2022
• Masilonyane LM on 11 November 2022
• Lekwa LM on 01 December 2022
","Cleaning
campaigns
conducted in 2
municipalities","Cleaning campaigns conducted in the following 3 municipalities: 

•	City of Cape Town Metro on 10 February 2023
•	Dr Ruth Segomoti Mompati District Municipality on 17 March 2023
•	Rustenburg Local Municipality on 17 March 2023  
","Cleaning campaigns
conducted in 16
municipalities",-,20 Cleaning campaigns conducted in 20 municipalities,Clean-up campaigns included ministerial campaigns which were not planned for during the financial year,N/A,"Cleaning campaigns
conducted in 20
municipalities",,,,,,,Clean-up campaigns included ministerial campaigns which were not planned for during the financial year,Not applicable,169
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 7: Chemicals and Waste Management,Programme 7: Chemicals and Waste Management,Quarterly,Number of Municipal Councilors and officials trained on waste management,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,Training Needs Analysis ,Training needs analysis report is available.,Draft training manual ,"Training manual available.
","150 Municipal
Councillors and/or
officials trained",184 Municipal Councillors officials trained.,"150 Municipal
Councillors and/or
officials trained",118 Municipal Councillors and/or officials trained,"300 Municipal Councillors
and/or officials trained

",-,302 Municipal Councillors and/or officials trained,Higher participation than planned due to more interest demonstrated by participants,N/A,"302 Municipal
Councillors and/or
officials trained",,,,,,,Decrease in expected participation,Not applicable as the annual target achieved,169
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 7: Chemicals and Waste Management,Programme 7: Chemicals and Waste Management,Quarterly,Number of tonnages of waste tyres processed,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,5 108,"7 988,97 tonnages of waste tyres processed.",6 811,"10 620 tonnages of waste tyres processed
",6 811,"8 881,44 tonnages of waste tyres processed
",8 513,"10 210,35 tonnages of waste tyres processed",27 243    ,-,"36 354,76 tonnages of waste tyres processed",Increase in processing capacity due to new companies registered for supply of waste tyres,N/A,"36 354,76 tonnages
of waste tyres
processed",,,,,,,Increase in processing capacity due to the new companies which were registered for the supply of waste tyres,Not applicable,169
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 7: Chemicals and Waste Management,Programme 7: Chemicals and Waste Management,Quarterly,Number of waste management legislative and regulatory instruments developed and implemented (National Environmental Management: Waste Act Section 29 industry waste tyre management plan published for implementation),Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"Section 29 plan
submitted to Minister
by CSIR",CSIR submitted draft 9 of Tyre IndWMP to the Department.,"Notices of intention
to approve Section
29 plan published for
public comments","Notice of intention to approve Section 29 plan not yet published for public comments.
","Consideration of
comments and
revision of the
Section 29 plan",Target reviewed,"National
Environmental
Management:
Waste Act
Section 29
industry waste
tyre management
plan published for
implementation",Target reviewed,"National Environmental
Management: Waste Act
Section 29 industry
waste tyre management
plan published for
implementation",-,Target reviewed,N/A,N/A,Target reviewed,There are policy options matters that have been flagged by Senior Counsel that need to inform the finalisation of draft 10 of Tyre IndWMP,The policy options have been prepared and are being considered for decision-making,"There had to be further consultations (August and September) with industry to further develop the criteria for multiple implementer model in order to manage the risk of implementer monopoly. 
",The guiding criteria for the multiple implementer model has been finalised and the plan is being revised for publication to solicit public comments in Q3.,,,,,169
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 7: Chemicals and Waste Management,Programme 7: Chemicals and Waste Management,Quarterly,"Number of waste management legislative and regulatory instruments developed and implemented (Notices of intention in terms of Section 18 for management of lubricant oils, pesticides and batteries published for implementation)",Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"Comments and
response document
prepared",Comments and response document prepared,"Comments and
response document
prepared","Comments and responses report completed
","Comments and
response document
prepared",Comments & response document completed in Q2. The revised Section 18 Notices finalised and routed for Ministerial approval for publication for implementation.,"Notices in terms
of Section 18 for
management of
Portable batteries,
Oils and pesticides
waste published for
implementation","Notices of intention in terms of Section 18 for management of lubricant oils, pesticides and batteries published for implementation on 23 March 2023","Notices of intention in
terms of Section 18 for
management of lubricant
oils, pesticides and
batteries published for
implementation",-,"Notices of intention in terms of Section 18 for management of lubricant oils, pesticides and batteries published for implementation in March 2023",N/A,N/A,"Notices of intention
in terms of Section
18 for management
of lubricant oils,
pesticides and
batteries published
for implementation in
March 2023",,,,,,,Not applicable,Not applicable,169
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 7: Chemicals and Waste Management,Programme 7: Chemicals and Waste Management,Quarterly,Number of waste management legislative and regulatory instruments developed implemented,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,Section 29 plan submitted to the Minister for consideration,Ministerial submission to approve the plan for gazetting for public comments submitted for Minister consideration. The plan gazetted on 07 December 2022.,Notice of intent to approve Section 29 published,"Notice of intent to approve Section 29 was published 07 December 2022

Target achieved in Q3
",Notice of intent to approve Section 29 published,-,Notice of intent to approve Section 29 published in December 2022,N/A,N/A,"Notice of intent to
approve Section
29 published in
December 2022",,,,,,,The target was achieved earlier than planned,Not applicable,169
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 7: Chemicals and Waste Management,Programme 7: Chemicals and Waste Management,Quarterly,Number of waste tonnes diverted from landfill sites (prioritized waste streams) (2 326 tons diverted (Paper and packaging),Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,No milestone,No milestone for the period under review,2 326 tons diverted,"1 658 345,2 tons diverted (Paper and packaging)",2 326 tons diverted (Paper and packaging),-,"1 658 345,2 tons diverted (paper and packaging)","Waste management facilities that contribute to diversion (i.e., recycling and energy recovery) reporting to PROs may not all be reporting to SAWIS as per National Environmental Management Waste Act (NEMWA) and its Regulations due to thresholds controls

Lack of timeous reporting of free riders

Non-payment of waste picker collection service fee led to low collection of recyclables
",Utilising the Protection of Personal Information Act and Promotion of Access to Information Act to reconcile the tonnages reported by PROs and those that are on SAWIS. Improving collaboration of PROs with municipalities and influencing the development of infrastructure and incentivisation of separate collection of waste including payment of collection service fee for waste pickers. Periodical engagements between the Department and PROs to close gaps and ensure compliance promotion to curb ,"1 658 345,2 tons
diverted (paper and
packaging)",,,,,,,"Waste management facilities that contribute to diversion (i.e., recycling and energy recovery) reporting to Producer Responsibility Organisations (PROs) may not all be reporting South African Waste Information (SAWIS) as per National Environmental Management Waste Act (NEMWA) and its Regulations due to thresholds controls

Lack of timeous reporting of free riders 

Non-payment of the waste picker collection service fee led to low collection of recyclables
","Utilising the Protection of Personal Information Act and Promotion of Access to Information Act to reconcile the tonnages reported by PROs and those that are on the SAWIS

Improving collaboration of PROs with municipalities and influencing the development of infrastructure and incentivisation of separate collection of waste including payment of collection service fee for waste pickers

Periodical engagements between the Department and PROs to close gaps and ensure compliance promotion to curb free riding

",169
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 7: Chemicals and Waste Management,Programme 7: Chemicals and Waste Management,Quarterly,Number of waste tonnes diverted from landfill sites (prioritized waste streams) (36 000 tons diverted (E-waste),Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,No milestone,No milestone for the period under review,36 000 tons diverted,41 147 tons diverted (E-waste),36 000 tons diverted (E-waste),-,"41 147 tons diverted 
(E-waste)
",More E-waste diverted than planned,N/A,"41 147 tons diverted
(E-waste)",,,,,,,More E-waste diverted than planned,,169
Environmental Affairs,"Environment, Forestry and Fisheries",National,Programme 7: Chemicals and Waste Management,Programme 7: Chemicals and Waste Management,Quarterly,Number of waste tonnes diverted from landfill sites (prioritized waste streams) (9 847 tons diverted (Lighting waste),Not Applicable,Not  Applicable,Not Applicable,Not Applicable,,,,,No milestone,No milestone for the period under review,9 847 tons diverted,195.8 tons diverted (lighting waste),9 847 tons diverted (Lighting waste),-,"195.8 tons diverted
(Lighting waste)
","Delays in concurrence for Extended Producer Responsibility (EPR) fees led to late start from some PROs 
 
Free riders contributed to the failure to achieve the diversion. 1 PRO did not submit a report on diversion. 1 PRO report indicated that no diversion achieved

","Engagement sessions are continuing with all PROs to provide detailed reasons for non-compliance with the diversion targets. Verification audits and site visit are being conducted. Compliance and enforcement actions have been prioritised to address non-compliance with EPR regulations. Capacity building session will be held with other successful PROs based in developing countries
","195.8 tons diverted
(Lighting waste)",,,,,,,"Delays in concurrence for the Extended Producer Responsibility (EPR) fees led to late start from some of the PROs 

Free riders contributed to the failure to achieve the diversion

No report on diversion was submitted by 1 PRO, citing an ongoing dispute with the previous administrator which has led to unavailability of information

1 PRO report indicated that no diversion was achieved
","Engagement sessions are continuing with all PROs to provide detailed reasons for non-compliance with the diversion targets

Verification audits and site visit are being conducted

Compliance and enforcement actions have been prioritised to address non-compliance with EPR regulations

Capacity building session will be conducted with other successful PROs based in developing countries
",169
