Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,ReasonforDeviation_Q1,CorrectiveAction_Q1,Target_Q2,ActualOutput_Q2,ReasonforDeviation_Q2,CorrectiveAction_Q2,Target_Q3,ActualOutput_Q3,ReasonforDeviation_Q3,CorrectiveAction_Q3,Target_Q4,ActualOutput_Q4,ReasonforDeviation_Q4,CorrectiveAction_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,ValidatedAudited_Summary2,UID
Correctional Services,Correctional Services,National,PROGRAMME 4: CARE,7.4.3 Sub Programme: Health and Hygiene Services ,Quarterly,7.4.3.6 Percentage of inmates screened for hypertension,Standardized,Not  Applicable,"Priority 3: Education, Skills And Health","Justice, Crime Prevention and Security cluster",22.5 %,59.37 %,"Intensified screening of inmates was conducted due to their vulnerability.
",n/a ,22.5 %,63.37 %,"Intensified screening of inmates was conducted due to their vulnerability 

",n/a,22.5 %,"58,54%
 %","Intensified screening of inmates was conducted due to their vulnerability.
",n/a ,22.5 %,52.62  %,"Intensified screening of inmates was conducted due to their vulnerability.

",n/a ,90 %,180.74 %,230,Intensified screening of inmates was conducted due to their vulnerability.,n/a ,230,117
Correctional Services,Correctional Services,National,PROGRAMME 4: CARE,7.4.3 Sub Programme: Nutritional Services,Quarterly,7.4.3.7 Percentage of therapeutic diets prescribed for inmates,Standardized,Min,"Priority 3: Education, Skills And Health","Justice, Crime Prevention and Security cluster",12 %,5.68 %,"Effective management and review of inmates on therapeutic diets.
",n/a ,12 %,5.67 %,"Effective management and review of inmates on therapeutic diets
",n/a ,12 %,"5,68%
 %","Effective management and review of inmates on therapeutic diets.
",n/a ,12 %,5.45  %,"Effective management and review of inmates on therapeutic diets.
",n/a ,12 %,0 %,5,Effective management and review of inmates on therapeutic diets.,n/a ,5,117
Correctional Services,Correctional Services,National,PROGRAMME 5: SOCIAL REINTEGRATION,7.5.3   Sub Programme: Supervision,Quarterly,7.5.3.1  Percentage of parolees without violations,Standardized,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",97 %,98.98 %,"Compliance and adherence of Volume 5 Procedure Manual is ensured through regular M&E 
",n /a ,97 %,98.96 %,"Compliance and adherence of Volume 5 Procedure Manual is ensured through regular M&E Forums
",n/a ,97 %,"98,84%
 %","Compliance and adherence of Vol 5 procedure manual is
 ensured through Monitoring and Evaluation (M&E)
",n/a ,97 %,98.87 %,"Stakeholder engagements  including National 
House of Traditional Khoi-San leaders enhanced compliance to conditions of parole and supervision

",n/a ,97 %,0 %,99,Stakeholder engagement including National House of Traditional Khoi-San leaders (NHTKL) has enhanced compliance to conditions of parole supervision,n/a ,99,117
Correctional Services,Correctional Services,National,PROGRAMME 5: SOCIAL REINTEGRATION,7.5.3   Sub Programme: Supervision,Quarterly,7.5.3.2  Percentage of probationers without violations,Standardized,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",97 %,98.59 %,"Compliance and adherence of Volume 5 Procedure Manual is ensured through regular M&E

",n/a ,97 %,98.61 %,"Compliance and adherence of Volume 5 Procedure Manual is ensured through regular M&E Forums
",n/a ,97 %,"98,60%
 %","Compliance and adherence of Vol 5 procedure manual is 
ensured through Monitoring and Evaluation (M&E)
",n/a ,97 %,98.70 %,"Stakeholder engagements  including National House of 
Traditional Khoi-San leaders enhanced compliance to conditions of probation  and supervisions

",n/a ,97 %,0 %,99,Stakeholder engagements including National House of Traditional Khoi-San leaders (NHTKL) enhanced compliance to conditions of probation supervision,n/a ,99,117
Correctional Services,Correctional Services,National,PROGRAMME 5: SOCIAL REINTEGRATION,7.5.3 Sub Programme: Community Reintegration ,Quarterly,7.5.3.3 Number of victims who participated in Restorative Justice programmes,Standardized,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",1025,5104,"Continuous marketing of program to the victims and communities resulted in overachievement.
",n/a ,2050,11119,"Continuous  Marketing of the program to victims and communities resulted in overachievement
",n/a ,3075,"15175	
","Marketing of the program to victims and communities assisted in achieving the target
",n/a ,4100,18 091,"Marketing of  the  programme through public VODs in regions has increased performance

",n/a ,4100,18091,18121,Marketing of the programme through public Victim Offender Dialogues (VODs) has increased participation,n/a ,18121,117
Correctional Services,Correctional Services,National,PROGRAMME 5: SOCIAL REINTEGRATION,7.5.3 Sub Programme: Community Reintegration ,Quarterly,"7.5.3.5  Number of economic opportunities facilitated for offenders , parolees and probationers ",Standardized,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",11,200,"Marketing of the program to various stakeholders including  business, NPOs and traditional leaders resulted in overachievement

",n/a ,22,477,"Marketing of the program to various stakeholders including business, NPOs and Traditional Leaders resulted in overachievement
",n/a ,33,"
695	","Marketing of the program to NPOs, business and governments assisted in achieving the target",n/a ,42,873,"Agreements with  stakeholders including  business and NPOs has increased economic  opportunities for parolees and probationers

",n/a ,42,873,875,"Agreements with business and Non-Profit Organizations (NPOs) has increased economic opportunities for parolees and probationers
",n/a ,875,117
Correctional Services,Correctional Services,National,PROGRAMME 5: SOCIAL REINTEGRATION,7.5.3 Sub Programme: Community Reintegration ,Quarterly,"7.5.3.4 Number of offenders, parolees and probationers who participated in Restorative Justice programmes",Standardized,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",750,1546,"Continuous marketing of program to the parolees, probationers and communities resulted in overachievement

",n/a ,1500,3216,"Continuous Marketing of the program to parolees and probationers resulted in overachievement
",n/a ,2250,4561	,"Marketing of the program to offenders, parolees and probationers assisted in achieving the target
",n/a ,3000,5 536,"Marketing of  the of the programme through public VODs in regions has increased performance

",n/a ,3000,5536,5545,Marketing of the programme through public Victim Offender Dialogues (VODs) has increased participation,n/a ,5545,117
Correctional Services,Correctional Services,National,PROGRAMME 5: SOCIAL REINTEGRATION,7.5.3 Sub Programme: Community Reintegration ,Quarterly,7.5.3.6 Number of victims who benefited from socio economic support facilitated,Standardized,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",11,48,"Marketing of the program to various stakeholders including  Government, NPOs and traditional leaders resulted in overachievement



",n/a ,22,146,"Marketing of the program to various stakeholders including business, NPOs and Traditional Leaders resulted in overachievement
",n/a ,33,"
237	
","Marketing of the program to NPOs, business and governments assisted in achieving the target

",n/a ,42,342,"Agreements with  stakeholders including  business and NPOs has increased economic  opportunities for victims 

",n/a ,42,342,344,"Agreements with businesses and Non-Profit Organizations (NPOs) has increased socio-economic opportunities for victims
",n/a ,344,117
Correctional Services,Correctional Services,National,PROGRAMME 5: SOCIAL REINTEGRATION,7.5.3 Sub Programme: Community Reintegration ,Quarterly,7.5.3.7 Number of parolees and probationers participating in community initiatives,Standardized,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",1600,5800,"Marketing of the program to various stakeholders including   NPOs, Government and traditional leaders resulted in overachievement

",n/a ,3200,12275,"Marketing of the program to various stakeholders including NPOs, traditional, and Traditional Leaders resulted in overachievement
",n/a ,4800,"17354	
","Marketing of the program to traditional leaders, NPOs, business and governments assisted in achieving the target
",n/a ,6400,23 637,"Engagements  within the communities  assisted in increasing participation of the parolees and probationers in community initiatives

",n/a ,6400,23637,23747,"Engagements within the communities assisted in increasing participation of the parolees and probationers in community initiatives
",n/a ,23747,117
Public Service and Administration,Centre for Public Service Innovation,National,PROGRAMME 1: ADMINISTRATION,PROGRAMME 1: ADMINISTRATION,Annually,Type of audit opinion on financial and non-financial information,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,,,,,"Unqualified audit opinion on
financial and non-financial
information for the 2021/22
financial year",	Unqualified audit opinion on financial and non-financial information for the 2021/22 financial year,,,,,,,,,,,"Unqualified audit opinion on
financial and non-financial
information for the 2021/22
financial year",,Unqualified audit opinion on financial and non-financial information for the 2021/22 financial year,None,N/A,,117
Public Service and Administration,Centre for Public Service Innovation,National,PROGRAMME 2: PUBLIC SECTOR INNOVATION,PROGRAMME 2: PUBLIC SECTOR INNOVATION,Annually,Number of innovation research and development initiatives undertaken,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,,,,,,,,,,,,,4,4,,,4,,4,n/a,n/a,,117
Public Service and Administration,Centre for Public Service Innovation,National,PROGRAMME 2: PUBLIC SECTOR INNOVATION,PROGRAMME 2: PUBLIC SECTOR INNOVATION,Annually,Number of innovative solutions replicated in the Public Sector,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,,,,,,,,,,,,,2,2,,,2,,2,n/a,n/a,,117
