Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,Target_Q2,ActualOutput_Q2,Target_Q3,ActualOutput_Q3,Target_Q4,ActualOutput_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,ValidatedAudited_Summary2,ReasonforDeviation_Q1,CorrectiveAction_Q1,ReasonforDeviation_Q2,CorrectiveAction_Q2,ReasonforDeviation_Q3,CorrectiveAction_Q3,ReasonforDeviation_Q4,CorrectiveAction_Q4,UID
Tourism,Tourism,National,PROGRAMME 3: DESTINATION DEVELOPMENT,PROGRAMME 3: DESTINATION DEVELOPMENT,Quarterly,Output Indicator 1: Number of destination planning and investment coordination initiatives undertaken - A pipeline of nationally prioritised tourism investment opportunities (greenfield and brownfield projects) managed,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,Quarterly Report on the management of a pipeline of nationally prioritised tourism investment opportunities developed.,Quarterly Report on the management of a pipeline of nationally prioritised tourism investment opportunities was developed.,Quarterly Report on the management of a pipeline of nationally prioritised tourism investment opportunities developed.,Quarterly Report on the management of a pipeline of nationally prioritised tourism investment opportunities was developed.,Quarterly Report on the management of a pipeline of nationally prioritised tourism investment opportunities developed.,Quarterly Report on the management of a pipeline of nationally prioritised tourism investment opportunities was developed.,Quarterly Report on the management of a pipeline of nationally prioritised tourism investment opportunities developed.,Quarterly Report on the management of a pipeline of nationally prioritised tourism investment opportunities was developed.,4.	A pipeline of nationally prioritised tourism investment opportunities (greenfield and brownfield projects) managed.,-,A pipeline of nationally prioritised tourism investment opportunities (greenfield and brownfield projects) was managed.,None,N/A,"A pipeline of 
nationally prioritised 
tourism investment 
opportunities 
(greenfield and 
brownfield projects) 
was managed.",None,N/A,None,N/A,None,N/A,None,N/A,246
Tourism,Tourism,National,PROGRAMME 3: DESTINATION DEVELOPMENT,PROGRAMME 3: DESTINATION DEVELOPMENT,Quarterly,Output Indicator 1: Number of destination planning and investment coordination initiatives undertaken - Finalise prioritised tourism concepts and initiatives to support DDM One Plans,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"•	Draft One Plans for the four districts reviewed.
•	Tourism concept(s) for eThekwini metro identified.
","•	Draft One Plans for the four districts were reviewed.
•	Tourism concept for eThekwini metro was identified.
","•	Tourism concepts in three districts finalised.
•	eThekwini concept initiated.
","• Tourism concepts in three districts were finalised.
• eThekwini concept was initiated.","•	Tourism concepts of prioritised initiatives for the three districts refined.
•	Assessment Report for the eThekwini concept completed.
","•	Tourism concepts of prioritised initiatives for the three districts (OR Tambo District, Pixley Ka Seme District and Namakwa District were refined.
•	Assessment Report for the eThekwini Metro concept was completed.
","•	Implementation modalities of prioritised initiatives outlined.
•	Draft eThekwini concept completed
","•	Implementation modalities of prioritised initiatives were outlined.
•	Draft eThekwini Metro concept was completed.
","Five initiatives:

1.	Finalise prioritised tourism concepts and initiatives to support  DDM One Plans for:
•	OR Tambo District
•	eThekwini Metro 
•	Pixley Ka Seme District
•	Namakwa District.",-,"Prioritised tourism concepts and initiatives to support DDM One Plans were finalised for:
•	OR Tambo District
•	eThekwini Metro 
•	Pixley Ka Seme District
•	Namakwa District.
",None,N/A,"Prioritised tourism 
concepts and 
initiatives to support 
DDM One Plans were 
finalised for:
• OR Tambo District.
• eThekwini Metro. 
• Pixley Ka Seme 
District.
• Namakwa District.",None,N/A,None,N/A,None,N/A,None,N/A,246
Tourism,Tourism,National,PROGRAMME 3: DESTINATION DEVELOPMENT,PROGRAMME 3: DESTINATION DEVELOPMENT,Quarterly,Output Indicator 1: Number of destination planning and investment coordination initiatives undertaken - Initiate implementation of Phase 3a of the Tourism Precinct Methodology for township tourism precincts ,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,Prioritized elements confirmed.,Prioritized elements were confirmed.,"•	Costing of prioritized elements based on architectural designs finalised.
•	Development lead confirmed.
","• Costing of prioritized elements based on architectural designs was finalised.

• Development leads for Galeshewe and Vilakazi Street were confirmed.",Development facilitation on costing and budget mobilisation completed.,Development facilitation on costing and budget mobilisation at Galeshewe and Vilakazi was completed.,Statutory planning process to implement township tourism precincts at Galeshewe and Vilakazi Street initiated.,Statutory planning process to implement township tourism precincts at Galeshewe and Vilakazi Street was initiated.,"3.	Initiate implementation of Phase 3a of the Tourism Precinct Methodology for township tourism precincts at:
•	Galeshewe
•	Vilakazi Street
",-,"Implementation of Phase 3a of the Tourism Precinct Methodology for township tourism precincts was initiated at:
•	Galeshewe
•	Vilakazi Street
",None,N/A,"Implementation 
of Phase 3a of the 
Tourism Precinct 
Methodology for 
township tourism 
precincts was 
initiated at:
• Galeshewe.
• Vilakazi Street.",None,N/A,None,N/A,None,N/A,None,N/A,246
Tourism,Tourism,National,PROGRAMME 3: DESTINATION DEVELOPMENT,PROGRAMME 3: DESTINATION DEVELOPMENT,Quarterly,Output Indicator 1: Number of destination planning and investment coordination initiatives undertaken - Review the piloting of the budget resort network and brand concept,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,Outline lessons learned in 2021/22,Lessons learned in 2021/22 were outlined.,Incorporate 2020/21 lessons into conditional assessment processes,2021/22 lessons were incorporated into the conditional assessment process.,"•	Conditional assessments completed.
•	Modalities for the concept implementation process initiated.
","•	Conditional assessments for Gariep Dam Resort, Metsi Matso, Bhanga Nek and Suikerbosrand Nature Reserve were completed.
•	Modalities for the Budget Resort Network concept implementation process were initiated.
",Modalities for the concept implementation process finalised.,Modalities for the concept implementation process were finalised.,2.	Review the piloting of the budget resort network and brand concept.,-,The piloting of the budget resort network and brand concept was reviewed.,None,N/A,"The piloting of the 
budget resort network 
and brand concept 
was reviewed.",None,N/A,None,N/A,None,N/A,None,N/A,246
Tourism,Tourism,National,PROGRAMME 3: DESTINATION DEVELOPMENT,PROGRAMME 3: DESTINATION DEVELOPMENT,Quarterly,Output Indicator 1: Number of destination planning and investment coordination initiatives undertaken - Two investment promotion platforms facilitated,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,Revise concept for investment promotion platforms,Concept for investment promotion platforms was revised.,Finalise concept for investment promotion platforms. ,Concept for investment promotion platforms was finalised.,Finalise preparations for the platform scheduled for this quarter. ,Preparations for the platform scheduled for this quarter were finalised.,Finalise preparations for the platform scheduled for this quarter. ,Preparations for the platform scheduled for this quarter were finalised.,5.	Two investment promotion platforms facilitated. ,-,Two investment promotion platforms were facilitated. ,None,N/A,"Two investment 
promotion platforms 
were facilitated.",None,N/A,None,N/A,None,N/A,None,N/A,246
Tourism,Tourism,National,PROGRAMME 3: DESTINATION DEVELOPMENT,PROGRAMME 3: DESTINATION DEVELOPMENT,Quarterly,Output Indicator 2: Number of destination enhancement initiatives supported - Implementation of Thirty Community-based Tourism Projects,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,Implementation of Thirty Community-Based Tourism Projects supported and monitored.,Implementation of Thirty Community-Based Tourism Projects was supported and monitored.,Implementation of Thirty Community-Based Tourism Projects supported and monitored.,Implementation of Thirty Community-Based Tourism Projects was supported and monitored.,Implementation of Thirty Community-Based Tourism Projects supported and monitored.,Implementation of 30 community-based Tourism Projects was supported and monitored through projects meetings and site visits.,Implementation of Thirty Community-Based Tourism Projects supported and monitored.,Implementation of 30 community-based Tourism Projects was supported and monitored through projects meetings and site visits.,3.	Implementation of Thirty Community-based Tourism Projects.,-,30 Community-based Tourism Projects were implemented.,None,N/A,"30 Community-based 
Tourism Projects were 
implemented.",None,N/A,None,N/A,None,N/A,None,N/A,246
Tourism,Tourism,National,PROGRAMME 3: DESTINATION DEVELOPMENT,PROGRAMME 3: DESTINATION DEVELOPMENT,Quarterly,Output Indicator 2: Number of destination enhancement initiatives supported - Infrastructure maintenance and beautification programme implemented in five Provincial State-Owned Attractions,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,One Infrastructure maintenance programme implemented in State-Owned Attraction in each province.,One Infrastructure maintenance programme was implemented in State-Owned Attraction in each province.,One Infrastructure maintenance programme implemented in State-Owned Attraction in each province.,One Infrastructure maintenance programme was implemented in State-Owned Attraction in each province.,One Infrastructure maintenance programme implemented in State-Owned Attraction in each province.,Implementation of infrastructure maintenance programme in state-owned attractions was monitored and supported.,One Infrastructure maintenance programme implemented in State-Owned Attraction in each province.,Implementation of infrastructure maintenance programme in state-owned attractions was monitored and supported.,2.	Infrastructure maintenance and beautification programme implemented in five Provincial State-Owned Attractions.,-,Infrastructure maintenance and beautification programme was implemented in four Provincial State-Owned Attractions.,None,N/A,"Infrastructure 
maintenance and 
beautification 
programme was 
implemented in four 
Provincial State-Owned Attractions.",None,N/A,None,N/A,None,N/A,None,N/A,246
Tourism,Tourism,National,PROGRAMME 3: DESTINATION DEVELOPMENT,PROGRAMME 3: DESTINATION DEVELOPMENT,Quarterly,Output Indicator 2: Number of destination enhancement initiatives supported - Infrastructure maintenance programme implemented in Nineteen National Parks,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,Implementation of infrastructure maintenance work monitored and supported in 19 parks according to project plans. ,Implementation of infrastructure maintenance work was monitored and supported in 19 parks according to project plans.,Implementation of infrastructure maintenance work monitored and supported in 19 parks according to project plans. ,Implementation of infrastructure maintenance work was monitored and supported in 19 parks according to project plans.,Implementation of infrastructure maintenance work monitored and supported in 19 parks according to project plans. ,Implementation of infrastructure maintenance work was monitored and supported in 19 parks according to project plans.,Implementation of infrastructure maintenance work monitored and supported in 19 parks according to project plans. ,Implementation of infrastructure maintenance work was monitored and supported in 19 parks according to project plans.,"Three initiatives:

1.	Infrastructure maintenance programme implemented in Nineteen National Parks.",-,Infrastructure maintenance programme was implemented in 19 National Parks.,None,N/A,"Infrastructure 
maintenance 
programme was 
implemented in 19 
National Parks.",None,N/A,None,N/A,None,N/A,None,N/A,246
Tourism,Tourism,National,PROGRAMME 3: DESTINATION DEVELOPMENT,PROGRAMME 3: DESTINATION DEVELOPMENT,Quarterly,Output Indicator 3: Number of work opportunities created through Working for Tourism projects,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,1 642,3 791,410,,1 026,Actual data will only be available at the end of January 2023.,1 026,,4 104 Work opportunities created.,-,5 315 Work opportunities were created.,"Additional work opportunities were created due to the following the DBSA projects that moved to implementation in Q4, maintenance project replacements, and all the skills projects which started in Q4.",N/A,"5 315 Work 
opportunities were 
created.",,,,,,,,,246
Tourism,Tourism,National,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,Quarterly,Output Indicator 1: Number of incentive programmes implemented,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",One Adjudication meeting held for GTIP. ,"Two Adjudication meetings were held for GTIP as follows:
•	18 May 2022; and
•	22 June 2022.
",One Adjudication meeting held for GTIP. ,One Adjudication meeting for GTIP was held on 29 August 2022. ,One Adjudication meeting held for GTIP. ,One Adjudication meeting for GTIP was held on 19 October 2022.,One Adjudication meeting held for GTIP. ,,"One incentive programme implemented:
Green Tourism Incentive Programme (GTIP) Implemented.",-,"Green Tourism Incentive Programme (GTIP) was implemented.

",None,N/A,"Green Tourism 
Incentive Programme 
(GTIP) was 
implemented.",Revised and improved processes resulted in quicker turn around times.,N/A,None,N/A,None,N/A,,,246
Tourism,Tourism,National,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,Quarterly,Output Indicator 2: Number of Domestic Tourism Awareness Programmes implemented,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,One Domestic Tourism Awareness Campaign Plan Implemented.,"One Domestic Tourism Awareness Campaign Plan was implemented on 4 May 2022 at Africa Travel Indaba ICC, Durban.",One Domestic Tourism Awareness Campaign Plan Implemented.,"One Domestic Tourism Awareness Campaign Plan was implemented on 27 September 2022 at Overberg District Municipality, Western Cape.",One Domestic Tourism Awareness Campaign Plan Implemented.,"One Domestic Tourism Awareness Campaign was implemented on 21-23 November 2022 at Mbizana and Silaka Nature Reserve, Eastern Cape.
",One Domestic Tourism Awareness Campaign Plan Implemented.,"Three Domestic Tourism Campaigns were implemented as follows:
•	9-10 February 2023 at Uniondale Game Farm, Free State.
•	16-17 February 2023 at Mafikeng Museum, North West.
•	3-4 March 2023 at Riverstone Lodge, Gauteng.
",Four Domestic Tourism Awareness Campaign implemented.,-,"Six Domestic Tourism Awareness Campaigns implemented as follows:
•	4 May 2022 at Africa Travel Indaba ICC, Durban.
•	27 September 2022 at Overberg District Municipality, Western Cape.
•	21-23 November 2022 at Mbizana and Silaka Nature Reserve, Eastern Cape.
•	9-10 February 2023 at Uniondale Game Farm, Free State.
•	16-17 February 2023 at Mafikeng Museum, North West.
•	3-4 March 2023 at Riverstone Lodge, Gauteng.
",Two additional Awareness Campaigns were done to ensure alignment to the Technical Indicator Description in the APP document which had North West and Gauteng. Prior to these two provinces the activation in the Free State had already been implemented.,N/A,"6 Domestic Tourism 
Awareness Campaigns 
implemented as 
follows:
• 4 May 2022 at Africa 
Travel Indaba ICC, 
Durban.
• 27 September 2022 
at Overberg District 
Municipality, WC.
• 21-23 November 
2022 at Mbizana 
and Silaka Nature 
Reserve, EC.
• 9-10 February 2023 
at Uniondale Game 
Farm, FS.
• 16-17 February 
2023 at Mafikeng 
Museum, NW.
• 3-4 March 2023 at 
Riverstone Lodge, 
GP.",None,N/A,None,N/A,None,N/A,Two additional Awareness Campaigns were done to ensure alignment to the Technical Indicator Description in the APP document which had NW & GP. Prior to these two provinces the activation in the Free State had already been implemented.,N/A,246
Tourism,Tourism,National,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,Quarterly,Output Indicator 3: Number of initiatives implemented to support tourism SMMEs,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"Business support and development Incubation Programme implemented through the following: 

1.	Tech Incubator
2.	Tour Operator Incubator
3.	Food Services Incubator
4.	One Community-Based Incubator
","Business support and development Incubation Programme was implemented through the following: 

1. Tech Incubator
2. Tour Operator Incubator
3. Food Services Incubator
4. One Community-Based Incubator.","Business support and development Incubation Programme implemented through the following: 

1.	Tech Incubator
2.	Tour Operator Incubator
3.	Food Services Incubator
4.	One Community-Based Incubator
","Business support and development Incubation Programme implemented through the following: 

1. Tech Incubator
2. Tour Operator Incubator
3. Food Services Incubator.","Business support and development Incubation Programme implemented through the following: 

1.	Tech Incubator
2.	Tour Operator Incubator
3.	Food Services Incubator
4.	One Community-Based Incubator
","Business support and development Incubation Programme was implemented through the following: 
Tech Incubator
 Tour Operator Incubator
Food Services Incubator.
","Business support and development Incubation Programme implemented through the following: 

1.	Tech Incubator
2.	Tour Operator Incubator
3.	Food Services Incubator
4.	One Community-Based Incubator

•	Three (3) close out reports developed (Tourism Tech, Tour Operator & Food Services Incubators). 
","•	Business support and development Incubation Programme was implemented through the following:
1. Tech Incubator
2. Tour Operator Incubator
3. Food Services Incubator
4. One community-based Incubator.
•	Three (3) close-out reports for Tech Incubator, Tour Operator and Food Services Incubators were developed.
","implemented: Incubation Programme implemented to support tourism SMMEs through the following Incubators (Business support and development):

1.	Tech Incubator 
2.	Tour Operator Incubator
3.	Food Services Incubator
4.	One Community-based enterprises incubation programmes.
",-,"Incubation Programme was implemented to support tourism SMMEs through the following Incubators (Business support and development):
1.	Tech Incubator 
2.	Tour Operator Incubator
3.	Food Services Incubator
4.	One Community-based enterprises incubation programmes.
",None,N/A,"Incubation 
Programme was 
implemented to 
support tourism 
SMMEs through the 
following Incubators 
(Business support 
and development):
1. Tech Incubator. 
2. Tour Operator 
Incubator.
3. Food Services 
Incubator.
4. One Community-based enterprises 
incubation 
programme.",None,N/A,The Community-Based Incubator was not implemented because of delays in the appointment of a project implementer. ,Appointment of project Implementer to be finalised and implementation to start in October 2022.,"Monitoring site visits for Community-Based Incubator (CBI) were not conducted due to delays in onboarding the project Implementer.
",Site visits to monitor CBI infrastructure development and to engage community structures will be conducted in Quarter 4,None,N/A,246
Tourism,Tourism,National,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,Quarterly,Output Indicator 4: Number of initiatives implemented to increase participation of women in the tourism sector,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",WiT Business Development and Support Programme implemented to support 225 women owned SMMEs nationally (25 per province).,"WiT Business Development and Support Programme to support 225 women owned SMMEs nationally (25 per province) was implemented in Gauteng, Mpumalanga and Limpopo.",WiT Business Development and Support Programme implemented to support 225 women owned SMMEs nationally (25 per province).,"WiT Business Development and Support Programme to support 225 women owned SMMEs nationally (25 per province) was implemented in the following provinces:
• North West;
• Free State;
• Eastern Cape;
• Western Cape; 
• KwaZulu-Natal; and 
• Northern Cape.",WiT Business Development and Support Programme implemented to support 225 women owned SMMEs nationally (25 per province).,"WiT Business Development and Support Programme to support 225 women-owned SMMEs was implemented nationally through Coaching and Mentorship as follows: 
The Coaching and Mentorship programme has proceeded after the successful implementation of the Business Development and Support Programme.
45 Candidates (5 per province) were selected for coaching and mentorship from the women who have successfully completed the training programme. 
The first phase of the Coaching and Mentoring programme commenced with the 2-day Mentorship Accelerator.
",Annual Report on the WiT Business Development and Support Programme developed (25 per province).,Annual Report on the WiT Business Development and Support Programme developed to support women-owned SMMEs (25 per province).,"One initiative implemented to support Women in Tourism:  
Women in Tourism Business Development and Support Programme implemented to support 225 women owned SMMEs nationally (25 per province).
",-,Women in Tourism Business Development and Support Programme to support 225 women-owned SMMEs nationally (25 per province) was implemented.,None,N/A,"Women in 
Tourism Business 
Development and 
Support Programme 
to support 225 
women-owned 
SMMEs nationally (25 
per province) was 
implemented.",None,N/A,None,N/A,None,N/A,None,N/A,246
Tourism,Tourism,National,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,Quarterly,Output Indicator 5: Number of programmes implemented to enhance visitor service and experiences - Four tourist safety Campaigns sessions conducted,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,One tourist safety awareness campaigns conducted,"Four tourist safety awareness campaigns were conducted as follows:
• Mthatha - 12 April 2022;
• Lusikisiki (Mbotyi), Port St Johns and Coffee Bay from 13 to 15 June 2022.",One tourist safety awareness campaigns conducted,"One tourist safety awareness campaigns was conducted in Ladybrand, Free State on 21-22 July 2022.",One tourist safety awareness campaigns conducted,"One tourist safety awareness campaign on was conducted on 30 November 2022 in Port Edward, KwaZulu-Natal jointly with the province and other safety and security structures.
",One tourist safety awareness campaigns conducted,"One tourist safety awareness campaign was conducted in Paarl and Wellington, Western Cape on 01 - 02 March 2023.",4.	Four tourist safety Campaigns sessions conducted.,-,"Six tourist safety awareness campaigns sessions were conducted as follows:
•	EC Awareness Campaign (Mthatha - 12 April 2022; Lusikisiki (Mbotyi), Port St Johns and Coffee Bay from 13 to 15 June 2022).
•	FS Awareness Campaign (Ladybrand, 21-22 July 2022).
•	KZN Awareness Campaign (Port Edward, 30 November 2022).
•	North West Awareness Campaign 17-18 November 2022.
•	Limpopo Awareness Campaign 22 November 2022
•	WC Awareness Campaign (Paarl and Wellington, 01 - 02 March 2023).

",The two extra awareness campaigns undertaken in Limpopo and North West were in honour of the invitation received from other institutions. ,N/A,"Six tourist safety 
awareness campaigns 
sessions were 
conducted as follows:
• EC Awareness 
Campaign (Mthatha 
- 12 April 2022; 
Lusikisiki (Mbotyi), 
Port St Johns and 
Coffee Bay from 13 
to 15 June 2022).
• FS Awareness 
Campaign 
(Ladybrand, 21-22 
July 2022).
• KZN Awareness 
Campaign (Port 
Edward, 30 
November 2022).
• North West 
Awareness 
Campaign 17-18 
November 2022.
• Limpopo Awareness 
Campaign 22 
November 2022.
• WC Awareness 
Campaign (Paarl 
and Wellington, 01 - 
02 March 2023).",None,N/A,None,N/A,None,N/A,None,N/A,246
Tourism,Tourism,National,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,Quarterly,Output Indicator 5: Number of programmes implemented to enhance visitor service and experiences - Implementation of Service Excellence Standard (SANS: 1197) ,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"•	Report on the implementation of the Service Excellence Standard incorporating the Tourism Norms and Standards: with focus on:
-	Small Towns  and
-	Tourism Product support. 

•	Stakeholder Consultation and Endorsement.
","•	The report was developed on the implementation of the Service Excellence Standard incorporating the Tourism Norms and Standards: with focus on:
-	Small Towns  and
-	Tourism Product support.

•	Stakeholder Consultation and Endorsement was conducted with South African Bureau of Standards on 30 May 2022.
","•	Report on the implementation of the Service Excellence Standard incorporating the Tourism Norms and Standards: with focus on:
-	Small Towns  and
-	Tourism Product support. 

•	Round Table discussions and capacity building.
","• The report was developed on the implementation of the Service Excellence Standard incorporating the Tourism Norms and Standards: with focus on:
- Small Towns and
- Tourism Product support.

• Round Table discussions and capacity building took place on 15-19 August 2022 and 9 September 2022 respectively.","•	Report on the implementation of the Service Excellence Standard incorporating the Tourism Norms and Standards: with focus on:
-	Small Towns  and
-	Tourism Product support. 

•	Needs analysis and support structures.
","•	The report was developed on the implementation of the Service Excellence Standard incorporating the Tourism Norms and Standards: with focus on:
- Small Towns and
- Tourism Product support.
•	Needs analysis and support structure was conducted on 6 – 9 December 2022 in Bergville, KwaZulu-Natal.

","•	Report on the implementation of the Service Excellence Standard incorporating the Tourism Norms and Standards: with focus on:
-	Small Towns  and
-	Tourism Product support. 

•	Establishment of sustainability structures.
•	Close-out Report developed.
","•	The report was developed on the implementation of the Service Excellence Standard incorporating the Tourism Norms and Standards: with focus on:
- Small Towns and
- Tourism Product support.
•	Sustainability structures were established in the small town of Bergville, KwaZulu-Natal.
•	Close-out report was developed.
","Four programmes implemented:

1.	Implementation of Service Excellence Standard (SANS: 1197) incorporating the Tourism Norms and Standards: with focus on:

-	Small Towns  and
-	Tourism Product support.
",-,"Service Excellence Standard (SANS: 1197) incorporating the Tourism Norms and Standards was implemented: with focus on:
•	Small Towns and
•	Tourism Product support.
",None,N/A,"Service Excellence 
Standard (SANS: 
1197) incorporating 
the Tourism Norms 
and Standards was 
implemented: with 
focus on:
• Small Towns and
• Tourism Product 
support.",None,N/A,None,N/A,None,N/A,None,N/A,246
Tourism,Tourism,National,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,Quarterly,Output Indicator 5: Number of programmes implemented to enhance visitor service and experiences - Implementation of the Tourism Monitors in all provinces,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,Implementation of the Tourism Monitors Programme monitored. ,Implementation of the Tourism Monitors Programme was monitored in eight provinces and iSimangaliso Wetland Park.,Implementation of the Tourism Monitors Programme monitored. ,"Implementation of the Tourism Monitors Programme was monitored in eight provinces, SANParks and iSimangaliso Wetland Park.",Implementation of the Tourism Monitors Programme monitored. ,"Implementation of the Tourism Monitors Programme was monitored in eight provinces, SANParks and iSimangaliso Wetland Park.
",Implementation of the Tourism Monitors Programme monitored and annual report developed.,"Implementation of the Tourism Monitors Programme was monitored in eight provinces, SANParks and iSimangaliso Wetland Park.",2.	Implementation of the Tourism Monitors in all provinces.,-,"Tourism Monitors Programme was implemented nationally in line with the project plans in the following provinces: GP, WC,
NC, EC, FS, KZN, NW, and MP. It was also implemented at SANParks and iSimangaliso.
",The process to appoint service provider for Limpopo Province was not finalised.,"The tender for Limpopo Province closed on 15 December 2022, the Bid Evaluation (BEC) finalised evaluations, and the Departmental Bid Adjudication Committee (DBAC) convened on 3 April 2023 to deliberate on the awarding process. The planning work for implementation in Limpopo Province to start in the new financial year.

","Tourism Monitors 
Programme was 
implemented 
nationally in line 
with the project 
plans in the following 
provinces: GP, WC,
NC, EC, FS, KZN, 
NW, and MP. It was 
also implemented 
at SANParks and 
iSimangaliso.",The bid for SANBI Gardens and Limpopo Province Tourism Monitors Programme Phase Two was not awarded due to unfair bidding process and red flags.,The appointment of Bid Specification and Evaluation Committees to draft and evaluate proposals for the appointment of service provider to manage implementation of Tourism Monitors Programme Phase Two have been finalised.,The Tourism Monitors programme was not implemented in Limpopo and SANBI because project implementers were not appointed.,A tender for the appointment of implementers will be advertised and thereafter implementation of the programme in Limpopo and SANBI to commence in quarter 3.,"Processes to finalise the appointment of the service provider still underway. A new Bid Specification Committee chairperson was appointed and the specifications were finalised. The tender to appoint a service provider for Limpopo went out in the newspapers in the period under review and closed on 15 December 2022.
","The Bid Evaluation Committee scheduled to meet on 01- 04 February 2023.  Actual implementation is envisaged for beginning of the next financial year.
",The process to appoint service provider for Limpopo Province was not finalised.,"The tender for Limpopo Province closed on 15 December 2022, the Bid Evaluation (BEC) finalised evaluations, and the Departmental Bid Adjudication Committee (DBAC) convened on 3 April 2023 to deliberate on the awarding process. The planning work for implementation in Limpopo Province to start in the new financial year.
",246
Tourism,Tourism,National,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,PROGRAMME 4: TOURISM SECTOR SUPPORT SERVICES,Quarterly,Output Indicator 5: Number of programmes implemented to enhance visitor service and experiences - One programme to establish a centralised database of Tourist Guides implemented,Not Applicable,Not  Applicable,Not Applicable,Not Applicable,"Conduct database assessment in all provinces
Consultation with key stakeholders on the development of the centralised database for tourist guides.
","•	Database assessments were conducted in all nine provinces during May and June 2022.
•	Consultation with key stakeholders on the development of the centralised database for tourist guides was conducted with all nine provinces on 2 June 2022.
",Report on the outcomes of the database assessments and stakeholder engagements held.,Report on the outcomes of the database assessments and stakeholder engagements held was developed.,Project plan for the development of centralised database system developed.,"Project plan for the development of centralised database system was developed.
",Project plan for the development of centralised database system implemented.,Project plan for the development of centralised database system was implemented.,3.	One programme to establish a centralised database of Tourist Guides implemented.,-,One programme to establish a centralised database of Tourist Guides was implemented.,None,N/A,"One programme 
to establish a 
centralised database 
of Tourist Guides was 
implemented.",None,N/A,None,N/A,None,N/A,None,N/A,246
