Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,ReasonforDeviation_Q1,CorrectiveAction_Q1,Target_Q2,ActualOutput_Q2,ReasonforDeviation_Q2,CorrectiveAction_Q2,Target_Q3,ActualOutput_Q3,ReasonforDeviation_Q3,CorrectiveAction_Q3,Target_Q4,ActualOutput_Q4,ReasonforDeviation_Q4,CorrectiveAction_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,ValidatedAudited_Summary2,UID
,"Trade, Industry and Competition",National,Programme 4: Industrial Policy ,Programme 4: Industrial Policy ,Quarterly,Number of reports setting out progress on monitoring and evaluating the localisation impact of the dtic initiatives,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",Nil,N/A,N/A,N/A,One bi-annual implementation Reports setting out progress on monitoring and evaluating the localisation impact of the dtic initiatives,One bi-annual implementation Reports setting out progress on monitoring and evaluating the localisation impact of the dtic initiatives ,N/A,N/A,Nil,N/A,N/A,N/A,One bi-annual implementation Reports setting out progress on monitoring and evaluating the localisation impact of the dtic initiatives,"One bi-annual implementation Reports setting out progress on monitoring and evaluating the localisation impact of the dtic initiatives 
",,,Two bi-annual implementation Reports setting out progress on monitoring and evaluating the localisation impact of the dtic initiatives,-,"Two bi-annual implementatio
n Reports setting out progress on monitoring and evaluating the localisation impact of the dtic initiatives were submitted

","N/A
","N/A
","Two bi-annual implementation
reports submitted, setting out
progress on monitoring and
evaluation of the localisation
impact of the dtic initiatives",175
,"Trade, Industry and Competition",National,Programme 5: Consumer and Corporate Regulation ,Programme 5: Consumer and Corporate Regulation ,Quarterly,"Number of approved report setting out steps taken and the results thereof, on evaluating and improving the impact of the dtic regulations on localisation, jobs, exports and investment ",Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,N/A ,N/A ,0,,,,1,"1
",N/A,N/A,0,0,N/A ,N/A ,1,0,1,N/A,N/A,1,175
,"Trade, Industry and Competition",National,Programme 5: Consumer and Corporate Regulation ,Programme 5: Consumer and Corporate Regulation ,Quarterly,Number of approved report setting out steps taken on ease of compliance,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,N/A ,N/A ,0,,,,0,N/A,N/A,N/A,1,1,N/A ,N/A ,1,0,1,N/A,N/A,1,175
,"Trade, Industry and Competition",National,Programme 5: Consumer and Corporate Regulation ,Programme 5: Consumer and Corporate Regulation ,Quarterly,Number of approved reports setting out progress on the development of proposed measures against alcohol abuse,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,N/A,N/A,1,1,N/A,N/A,0,N/A,N/A,N/A,1,1,N/A ,N/A ,2,1,2,N/A,N/A,2,175
,"Trade, Industry and Competition",National,Programme 5: Consumer and Corporate Regulation ,Programme 5: Consumer and Corporate Regulation ,Quarterly,Number of approved reports setting out the work completed on the Companies Amendment Bill towards corporate governance and worker protection,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,N/A ,N/A ,1,1,N/A,N/A,0,N/A,N/A,N/A,1,1,"N/A 
","N/A 
",2,1,2,N/A,N/A,2,175
,"Trade, Industry and Competition",National,Programme 5: Consumer and Corporate Regulation ,Programme 5: Consumer and Corporate Regulation ,Quarterly,Number of approved reports setting out the work completed on the National Credit Amendment Bill ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,N/A ,N/A,1,1,N/A,N/A,0,N/A,N/A,N/A,1,1,"N/A 
","N/A 
",2,1,2,N/A,N/A,2,175
,"Trade, Industry and Competition",National,Programme 5: Consumer and Corporate Regulation ,Programme 5: Consumer and Corporate Regulation ,Quarterly,Number of approved reports setting out the work completed on the National Gambling Amendment Bill,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",1,1,N/A ,N/A ,0,,,,1,"1
",N/A,N/A,0,0 ,N/A ,N/A ,2,0,2,N/A,N/A,2,175
,"Trade, Industry and Competition",National,Programme 5: Consumer and Corporate Regulation ,Programme 5: Consumer and Corporate Regulation ,Quarterly,Number of progress reports on the development of the Companies Amendment Bill  ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,N/A ,N/A ,1,1,N/A,N/A,0,N/A,N/A,N/A,1,1,"N/A 
","N/A 
",2,1,2,N/A,N/A,2,175
,"Trade, Industry and Competition",National,Programme 5: Consumer and Corporate Regulation ,Programme 5: Consumer and Corporate Regulation ,Quarterly,Number of report on key legislation under review and preliminary proposals,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,N/A ,N/A ,0,,,,1,"1

",N/A,N/A,0,0,N/A ,N/A ,1,0,1,N/A,N/A,1,175
,"Trade, Industry and Competition",National,Programme 5: Consumer and Corporate Regulation ,Programme 5: Consumer and Corporate Regulation ,Quarterly,Number of reports on red-tape reduction ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",1,1,N/A ,N/A ,0,,,,0,N/A,N/A,N/A,1,1,N/A ,N/A ,2,0,2,N/A,N/A,2,175
,"Trade, Industry and Competition",National,Programme 5: Consumer and Corporate Regulation ,Programme 5: Consumer and Corporate Regulation ,Quarterly,Report setting out proposal on legislation to be migrated,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,N/A,N/A ,0,,,,0,N/A,N/A,N/A,1,1,N/A ,N/A ,1,0,1,N/A,N/A,1,175
,"Trade, Industry and Competition",National,Programme 6: Industrial Financing ,Programme 6: Industrial Financing ,Quarterly,"Number of approved implementation Reports, setting out progress against the actions identified in the two Master Plans: 1.Film Animation  2.Global Business Services",Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",2,2,n/a,n/a,2,2,N/A,N/A,2,"1 Film Animation Implementation Report approved by DDG:IFB
1 GBS report setting out the progress against the actions identified in the GBS Master Plan",n/a ,n/a,4,"3 Film Animation Implementation Report approved by DDG:IFB

1 GBS report setting out the progress against the actions identified in the GBS Master Plan
",N/A,N/A,10,2,10,"N/A
","N/A
",10,175
,"Trade, Industry and Competition",National,Programme 6: Industrial Financing ,Programme 6: Industrial Financing ,Quarterly,Number of approved reports setting out progress with support packages developed/amended for the new masterplans in collaboration with DFIs,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,n/a,n/a,1,1,N/A,N/A,0,n/a,n/a,n/a,1,1,N/A,N/A,2,1,2,"N/A
","N/A
",2,175
,"Trade, Industry and Competition",National,Programme 6: Industrial Financing ,Programme 6: Industrial Financing ,Quarterly,"Number of local productions of films and documentaries telling SA stories received, adjudicated and approved",Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,n/a,n/a,0,N/A,N/A,N/A,0,n/a,n/a,n/a,10,31 Local production of film/ and documentary telling SA stories approved,N/A,N/A,10,0,35,"N/A
","N/A
",35,175
,"Trade, Industry and Competition",National,Programme 6: Industrial Financing ,Programme 6: Industrial Financing ,Quarterly,"Number of reports on red-tape reduction including action minutes setting out progress on developing share services model for the IDC, NEF/ the dtic and Leveraging -support packages with assistance provided by provincial and local government",Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",1,1,n/a,n/a,1,1,N/A,N/A,1,"Report on red tape reduction including action Minutes setting out progress on developing shared services model for IDC, NEF and the dtic and leveraging support packages with assistance provided by provincial and local government.


",n/a,n/a,2,2,N/A,N/A,5,1,5,"N/A
","N/A
",5,175
,"Trade, Industry and Competition",National,Programme 6: Industrial Financing ,Programme 6: Industrial Financing ,Quarterly,Number of Reports on value of projected local procured goods and services across all approved support packages and disbursement including evaluation of localisation,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,n/a,n/a,0,N/A,N/A,N/A,0,n/a,n/a,n/a,2,2,N/A,N/A,2,0,2,"N/A
","N/A
",2,175
,"Trade, Industry and Competition",National,Programme 6: Industrial Financing ,Programme 6: Industrial Financing ,Quarterly,"Number of reports setting out progress in achieving R500 million per annum  of industrial financing support towards black industrialists, women- and youth-owned enterprises; through processing of at least 100 applications",Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,n/a,n/a,0,N/A,N/A,N/A,0,n/a,n/a,n/a,2,2,N/A,N/A,2,0,2,"N/A
","N/A
",2,175
,"Trade, Industry and Competition",National,Programme 6: Industrial Financing ,Programme 6: Industrial Financing ,Quarterly,Number of reports setting out progress on support provided to 30 Districts/Metros,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,n/a,n/a,1,2,N/A,N/A,0,n/a,n/a,n/a,1,1,N/A,N/A,2,2,2,"N/A
","N/A
",2,175
,"Trade, Industry and Competition",National,Programme 6: Industrial Financing ,Programme 6: Industrial Financing ,Quarterly,"Number of Social Compact Documents on commitments by firms on local industrial outputs, export promotion, employment and transformation",Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,n/a,n/a,0,N/A,N/A,N/A,0,n/a,n/a,n/a,2,"2 Social Compact Documents on commitments by firms on local industrial outputs, export promotion, employment and transformation
",N/A,N/A,2,0,2,"N/A
","N/A
",2,175
,"Trade, Industry and Competition",National,Programme 6: Industrial Financing ,Programme 6: Industrial Financing ,Quarterly,Number of total approved enterprises/projects supporting green economy initiatives,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,n/a,n/a,0,N/A,N/A,N/A,0,n/a,n/a,n/a,5,"5 total approved enterprises/projects supporting green economy initiatives 
",N/A,N/A,5,0,5,"N/A
","N/A
",5,175
,"Trade, Industry and Competition",National,Programme 6: Industrial Financing ,Programme 6: Industrial Financing ,Quarterly,Value (Rand) of  support packages disbursed ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,n/a,n/a,0,N/A,N/A,N/A,0,n/a,n/a,n/a,5,R5.2bn,N/A,N/A,5,0,5.2,"N/A
","N/A
",5.2,175
,"Trade, Industry and Competition",National,Programme 6: Industrial Financing ,Programme 6: Industrial Financing ,Quarterly,Value (Rand) of projected investments from private sector to be leveraged from projects/enterprises approved,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",1,8.794,"Approved  AIS and CIP projects resulted in high value of projected investments 
",n/a,3,"R3,806 bn
","Approved  AIS and Film & TV projects resulted in high value of projected investments 
",N/A,12,"R26,782 bn","Approved AIS and Film & TV projects resulted in high value of projected investments
",n/a,8,R1.411bn,"Fewer applications
with low investment
value received for
the quarter due to
economic downturn
and loadshedding
","The annual target of
the projected
investments to be
leveraged from
enterprises/projects
approved has been
met and exceeded
at the end of quarter
3.
",24,0,42.490,"Approved  AIS, CIP, GBS, and Film & TV projects resulted in high value of projected investments 

","N/A
",42.286,175
,"Trade, Industry and Competition",National,Programme 7: Trade and Investment South Africa,Programme 7: Trade and Investment South Africa,Quarterly,A Framework (document) on work of Foreign Economic Representatives developed,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",1,1,n/a,n/a,0,N/A,N/A,N/A,0,"n/a
",n/a,n/a,0,N/A ,N/A ,N/A ,1,1,1,N/A,N/A,1,175
,"Trade, Industry and Competition",National,Programme 7: Trade and Investment South Africa,Programme 7: Trade and Investment South Africa,Quarterly,"A Report on progress on development of a Cooperation Agreement with  the ECIC, IDC and NEF to provide structured support to emerging exporters ",Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,n/a,n/a,0,N/A,N/A,N/A,1,"1
","n/a
","n/a
",0,N/A,N/A,N/A,1,0,1,N/A,N/A,1,175
,"Trade, Industry and Competition",National,Programme 7: Trade and Investment South Africa,Programme 7: Trade and Investment South Africa,Quarterly,Impact reports on successes with increased exports and data on exports to selected African markets,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,n/a,n/a,0,N/A,N/A,N/A,0,"n/a
",n/a,n/a,1,"1
",N/A ,N/A ,1,0,1,N/A,N/A,1,175
,"Trade, Industry and Competition",National,Programme 7: Trade and Investment South Africa,Programme 7: Trade and Investment South Africa,Quarterly,Number of Export Action Plans developed and approved for priority sectors and markets ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",1,1,n/a,n/a,1,1,N/A,N/A,1,"1
","n/a
","n/a
",1,"1
",N/A,N/A,4,1,4,N/A,N/A,4,175
,"Trade, Industry and Competition",National,Programme 7: Trade and Investment South Africa,Programme 7: Trade and Investment South Africa,Quarterly,Number of impact reports on export-partnerships   ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,n/a,n/a,0,N/A,N/A,N/A,0,n/a,n/a,n/a,1,"1
",N/A,N/A,1,0,1,N/A,N/A,1,175
,"Trade, Industry and Competition",National,Programme 7: Trade and Investment South Africa,Programme 7: Trade and Investment South Africa,Quarterly,Number of impact reports on red-tape reduction ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,n/a,n/a,0,N/A,N/A,N/A,0,"n/a
","n/a
","n/a
",1,"1
",N/A,N/A,1,0,1,N/A,N/A,1,175
,"Trade, Industry and Competition",National,Programme 7: Trade and Investment South Africa,Programme 7: Trade and Investment South Africa,Quarterly,Number of Impact Reports on the work of the export networks,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,n/a,n/a,0,N/A,N/A,N/A,0,"n/a
",n/a,n/a,1,"1
",N/A,N/A,1,0,1,N/A,N/A,1,175
,"Trade, Industry and Competition",National,Programme 7: Trade and Investment South Africa,Programme 7: Trade and Investment South Africa,Quarterly,Number of progress reports on export council compacts ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",1,1,n/a,n/a,1,1,N/A,N/A,1,"1
","n/a
","n/a
",1,"1
",N/A,N/A,4,1,4,N/A,N/A,4,175
,"Trade, Industry and Competition",National,Programme 7: Trade and Investment South Africa,Programme 7: Trade and Investment South Africa,Quarterly,Number of progress reports on targeted marketing efforts to African markets,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",1,1,n/a,n/a,1,1,N/A,N/A,1,"1

",n/a,n/a,1,"1
",N/A ,N/A ,4,1,4,N/A,N/A,4,175
,"Trade, Industry and Competition",National,Programme 7: Trade and Investment South Africa,Programme 7: Trade and Investment South Africa,Quarterly,Number of reports on hosting business forums in support of state visits,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",1,1,n/a,n/a,1,1,N/A,N/A,1,"1
",n/a,n/a,1,"1
",N/A,N/A,4,1,4,N/A,N/A,4,175
,"Trade, Industry and Competition",National,Programme 7: Trade and Investment South Africa,Programme 7: Trade and Investment South Africa,Quarterly,Number of reports setting out progress in undertaking targeted export promotion and capacity building activities in under-supported Districts,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",1,1,n/a,n/a,1,1,N/A,N/A,1,1,n/a,n/a,1,1,N/A,N/A,4,1,4,N/A,N/A,4,175
,"Trade, Industry and Competition",National,Programme 7: Trade and Investment South Africa,Programme 7: Trade and Investment South Africa,Quarterly,"Number of reports setting out progress with export promotion and capacity development support to 200 black, women, and youth-owned enterprises",Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",1,1,n/a,n/a,1,1,N/A,N/A,1,1,n/a,n/a,1,1,N/A,N/A,4,1,4,N/A,N/A,4,175
,"Trade, Industry and Competition",National,Programme 7: Trade and Investment South Africa,Programme 7: Trade and Investment South Africa,Quarterly,Number of reports setting out progress with reducing red tape in the processes of the ECIC and EMIA programme,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",1,1,n/a,n/a,0,N/A,N/A,N/A,1,"1
","
n/a","n/a
",0,N/A,N/A,n/a,2,1,2,N/A,N/A,2,175
,"Trade, Industry and Competition",National,Programme 8: Invest South Africa ,Programme 8: Invest South Africa ,Quarterly," Number of report setting out progress on the evaluation of localisation, jobs and export values created by supported investment projects",Not Applicable,Not  Applicable,Priority 7: A better Africa and the World,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,n/a,n/a,0,N/A,N/A,N/A,0,n/a,n/a,n/a,1,"Target not achieved 
",No report submitted due to the lack of coordination and branch capacity,To be actioned in 2023/24 financial year,1,0,1,"
N/A","N/A
",1,175
,"Trade, Industry and Competition",National,Programme 8: Invest South Africa ,Programme 8: Invest South Africa ,Quarterly, Number of reports setting out progress on support to the Presidency Red tape Reduction Office,Not Applicable,Not  Applicable,Priority 7: A better Africa and the World,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,n/a,n/a,0,N/A,N/A,N/A,0,n/a,n/a,n/a,1,"1 Report
",N/A,N/A,1,0,1,"N/A
","N/A
",1,175
,"Trade, Industry and Competition",National,Programme 8: Invest South Africa ,Programme 8: Invest South Africa ,Quarterly, Number of reports setting out progress on the BizPortal enhancements and improved company registration process ,Not Applicable,Not  Applicable,Priority 7: A better Africa and the World,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,n/a,n/a,0,N/A,N/A,N/A,0,n/a,n/a,n/a,1,Target not achieved,"Report not received from the CIPC due to the audit of quarterly statistics
","Reminder will be sent to CIPC
",1,0,1,"N/A
","N/A
",1,175
,"Trade, Industry and Competition",National,Programme 8: Invest South Africa ,Programme 8: Invest South Africa ,Quarterly, Number of reports setting out progress on the selected regulatory reforms identified,Not Applicable,Not  Applicable,Priority 7: A better Africa and the World,"The Economic Sectors, Employment and Infrastructure Development cluster",1,1,n/a,n/a,1,1,N/A,N/A,1,"1
",n/a,n/a,1,"1 Report
",N/A,N/A,4,1,4,"N/A
","N/A
",4,175
,"Trade, Industry and Competition",National,Programme 8: Invest South Africa ,Programme 8: Invest South Africa ,Quarterly,Number of Reports on red-tape reduction ,Not Applicable,Not  Applicable,Priority 7: A better Africa and the World,"The Economic Sectors, Employment and Infrastructure Development cluster",1,1,n/a,n/a,0,N/A,N/A,N/A,1,"1
","n/a
","n/a
",0,n/a,n/a,n/a,2,1,2,"N/A
","N/A
",2,175
,"Trade, Industry and Competition",National,Programme 8: Invest South Africa ,Programme 8: Invest South Africa ,Quarterly,"Number of Reports on Value (Rand) of pledged investment implemented by companies through construction, procurement of equipment or similar activities.",Not Applicable,Not  Applicable,Priority 7: A better Africa and the World,"The Economic Sectors, Employment and Infrastructure Development cluster",1,1,n/a,n/a,1,1,N/A,N/A,1,1,n/a,n/a,1,"1 Report
",N/A,N/A,4,1,4,"N/A
","N/A

",4,175
,"Trade, Industry and Competition",National,Programme 8: Invest South Africa ,Programme 8: Invest South Africa ,Quarterly,"Number of reports setting out progress against the development of investor compacts that support black industrialists, women and youth-owned enterprises, and small enterprises",Not Applicable,Not  Applicable,Priority 7: A better Africa and the World,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,n/a,n/a,0,N/A,N/A,N/A,0,n/a,n/a,n/a,1,Target not Achieved,No report submitted due to the lack of coordination and branch capacity,To be actioned in 2023/24 financial year,1,0,1,"N/A


","N/A
",1,175
,"Trade, Industry and Competition",National,Programme 8: Invest South Africa ,Programme 8: Invest South Africa ,Quarterly,"Number of reports setting out progress against the investment promotion support provided to SEZs, industrial parks, and district policymakers and for township enterprises",Not Applicable,Not  Applicable,Priority 7: A better Africa and the World,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,n/a,n/a,0,N/A,N/A,N/A,0,n/a,n/a,n/a,1,Target not Achieved,"No report submitted due to the lack of coordination and branch capacity
","To be actioned in 2023/24 financial year
",1,0,1,"N/A
","N/A
",1,175
,"Trade, Industry and Competition",National,Programme 8: Invest South Africa ,Programme 8: Invest South Africa ,Quarterly,Number of reports setting out progress on Support for and work with the Presidency Investment & Infrastructure Office ,Not Applicable,Not  Applicable,Priority 7: A better Africa and the World,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,n/a,n/a,0,N/A,N/A,N/A,0,n/a,n/a,n/a,1,Target not Achieved,"No report submitted due to the lack of coordination and branch capacity
","To be actioned in 2023/24 financial year
",1,0,1,"N/A
","N/A
",1,175
,"Trade, Industry and Competition",National,Programme 8: Invest South Africa ,Programme 8: Invest South Africa ,Quarterly,Number of reports setting out progress on work undertaken with provinces and local government on investment promotion,Not Applicable,Not  Applicable,Priority 7: A better Africa and the World,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,n/a,n/a,0,N/A,N/A,N/A,0,n/a,n/a,n/a,1,Target not Achieved,"No report submitted due to the lack of coordination and branch capacity
","To be actioned in 2023/24 financial year
",1,0,1,"N/A
","N/A
",1,175
,"Trade, Industry and Competition",National,Programme 8: Invest South Africa ,Programme 8: Invest South Africa ,Quarterly,Number of unblocking’s and fast tracking of investor issues to provide post commitment support to investors,Not Applicable,Not  Applicable,Priority 7: A better Africa and the World,"The Economic Sectors, Employment and Infrastructure Development cluster",10,8," External dependencies 

","Continuous follow-up will be made with key national departments and agencies
",10,2,N/A,N/A,10,"5
","Anticipated number of unblocking's not achieved

","Continued follow-up will be made with key national departments
and agencies
",10,"15
","Additional request for assistance were received from various companies
","The increased number of facilitation requests are outside the control of the branch
",40,15,260,"Additional request for assistance were received from various companies


","N/A

",260,175
,"Trade, Industry and Competition",National,Programme 8: Invest South Africa ,Programme 8: Invest South Africa ,Quarterly,Value (Rand) of investment project pledges facilitated or coordinated,Not Applicable,Not  Applicable,Priority 7: A better Africa and the World,"The Economic Sectors, Employment and Infrastructure Development cluster",10,1.190,"The COVID-19 travel restrictions prevented the implementation of the branches’ investment project consultations with foreign investors and participation in the key investment promotion events.
 
The branch therefore focused on follow-up engagements with investors who made pledges at the South African Investment Conferences from 2018-22
",Increased engagements with existing and potential investors for the conversion of leads into projects,20,"R20. 348 bn
","ISA increased efforts to ensure conversion of investment leads during the reporting period. This includes the  R16.8 bn Green Economy investment project
",N/A,20,"R23.493 bn

",Two FDI projects from China and France led InvestSA exceeding its quarterly target,n/a,70,"R84.828 bn

","Accelerated investment mobilization efforts to achieve the annual target in the run up to the SAIC 2023/24
","None as this is not within the control of the branch (company decision making is their prerogative)
",120,0,129.860,"Increased investment mobilization and approval of 
projects by companies
","None as this is outside the control of the branch


",129.860,175
,"Trade, Industry and Competition",National,Programme 9: Competition Policy ,Programme 9: Competition Policy ,Quarterly,Number of report on implementation of the Social and Solidarity Economy policy framework,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,N/A ,N/A ,0,,,,0,N/A,N/A,N/A,1,"1
Report on the implementation of a Social and Solidarity Economy Policy Framework.
",N/A ,N/A ,1,0,1,"N/A 
","N/A 
",1,175
,"Trade, Industry and Competition",National,Programme 9: Competition Policy ,Programme 9: Competition Policy ,Quarterly,Number of reports on red-tape reduction ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",1,1,N/A ,N/A ,0,,,,1,"1
Report on red-tape reduction
",N/A,N/A,0,N/A ,N/A ,N/A ,2,0,2,"N/A 
","N/A 
",2,175
,"Trade, Industry and Competition",National,Programme 9: Competition Policy ,Programme 9: Competition Policy ,Quarterly,Number of reports on the portfolio of sectors to be considered by the Executive Authority for market inquiries ,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,N/A ,N/A ,0,,,,0,N/A,N/A,N/A,1,"1
Report on Portfolio of Sectors to be considered by the Executive Authority for Market
Inquiries
",N/A ,N/A ,1,0,1,"N/A 
","N/A 
",1,175
,"Trade, Industry and Competition",National,Programme 9: Competition Policy ,Programme 9: Competition Policy ,Quarterly,Number of reports setting out progress in the implementation of merger commitments made in the past five years,Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",1,1,N/A ,N/A ,1,"1
Report on the impact of the implementation of public interest conditions, from merger orders
wherein the Minister of Trade, Industry and Competition participated in the merger or reached
an agreement with merging parties, for the period ending 30 September 2022.
",N/A,N/A,1,"1
Report on the impact of the implementation of public interest conditions, from merger orders
wherein the Minister of Trade, Industry and Competition participated in the merger or reached an agreement with merging parties, for the period ending 31 December 2022.

",N/A,N/A,2,"2
- Reports on the impact of the implementation of public interest conditions, from merger orders
wherein the Minister of Trade, Industry and Competition participated in the merger or reached an agreement with merging parties, for the period ending 31 March 2023
 
- Annual Review of the Performance of the Development funds established as a result of competition policy and participation in merger for the 2022/23 financial year. 
",N/A ,N/A ,1,1,5,"N/A 
","N/A 
",5,175
,"Trade, Industry and Competition",National,Programme 9: Competition Policy ,Programme 9: Competition Policy ,Quarterly,"Number of reports setting out progress with mainstreaming competition work in masterplans, AfCFTA negotiations, green economy, exports and spatial development",Not Applicable,Not  Applicable,Priority 2: Economic Transformation And Job Creation,"The Economic Sectors, Employment and Infrastructure Development cluster",0,0,N/A ,N/A ,0,,,,1,"1
Report on mainstreaming competition work in the AfCFTA negotiations

",N/A,N/A,1,"1
Report on mainstreaming competition policy
",N/A ,N/A,2,0,2,"N/A 
","N/A 
",2,175
