Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,Target_Q2,ActualOutput_Q2,Target_Q3,ActualOutput_Q3,Target_Q4,ActualOutput_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,ValidatedAudited_Summary2,ReasonforDeviation_Q1,CorrectiveAction_Q1,ReasonforDeviation_Q2,CorrectiveAction_Q2,ReasonforDeviation_Q3,CorrectiveAction_Q3,ReasonforDeviation_Q4,CorrectiveAction_Q4,UID
Office of the Public Service Commission,Office of the Public Service Commision,National,Programme 3: Monitoring and Evaluation,Programme 3: Monitoring and Evaluation,Annually,Number of reports produced on the National Advocacy Campaign on the CVPs,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,,,,,,,,,1,,,n/a,n/a,,,,,,,,,,226
Office of the Public Service Commission,Office of the Public Service Commision,National,Programme 3: Monitoring and Evaluation,Programme 3: Monitoring and Evaluation,Annually,Number of  approved Section 196 (4) (e) Report produced,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,,,,,,,,,1,,,n/a,n/a,,,,,,,,,,226
Office of the Public Service Commission,Office of the Public Service Commision,National,Programme 3: Monitoring and Evaluation,Programme 3: Monitoring and Evaluation,Annually,Number of position papers produced on public administration -practices,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,,,,,,,,,2,,,n/a,n/a,,,,,,,,,,226
Office of the Public Service Commission,Office of the Public Service Commision,National,Programme 3: Monitoring and Evaluation,Programme 3: Monitoring and Evaluation,Annually,Number of studies conducted on the effectiveness of government support for service delivery focusing on government accommodation and ICT  ,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,,,,,,,2,2,2,,,n/a,n/a,,,,,,,,,,226
Office of the Public Service Commission,Office of the Public Service Commision,National,Programme 3: Monitoring and Evaluation,Programme 3: Monitoring and Evaluation,Quarterly,Number of reports on the performance of departments produced,Non-Standardized,Average,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,1,1,1,1,1,1,1,1,4,1,,,,,None,None required,n/a,n/a,N/A,N/A,n/a,n/a,226
Office of the Public Service Commission,Office of the Public Service Commision,National,Programme 3: Monitoring and Evaluation,Programme 3: Monitoring and Evaluation,Quarterly,Number of Citizens forums conducted,Non-Standardized,Average,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,1,3,2,3,3,2 (10),3,Achieved in Q3,9,3,,,,,None,The quarter target was exceeded by 2 targets due to the key stakeholders agreeing to conduct Citizens Forum earlier ,The PSC has been getting requests from stakeholders agreeing on earlier CF,n/a,N/A,The branch has over-achieved the annual target by 01. This was due to Provinces that targeted doing a new CF also conducting follow-ups,n/a,n/a,226
Office of the Public Service Commission,Office of the Public Service Commision,National,Programme 3: Monitoring and Evaluation,Programme 3: Monitoring and Evaluation,Quarterly,Number of reports on service delivery inspections approved,Non-Standardized,Average,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,0,,3,5,4,2,3,3,10,"2,5",,,,,,,"The Branch has strengthened its operations, hence the over-achievement",n/a,"Even though the half-year target has been achieved, the quarter-year target has not been achieved.",The Branch is in progress to achieve the Annual Target,n/a,n/a,226
Office of the Public Service Commission,Office of the Public Service Commision,National,Programme 4: Integrity and Anti-Corruption,Programme 4: Integrity and Anti-Corruption,Annually,"Number of own accord investigation reports as contemplated in section 196(4)(f)(i),(iii) and (iv) of the Constitution, 1996 finalised",Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,,,,,,,,,10,,,The trend analysis of complaints lodged necessitated that PSC having to conduct more complaints.,n/a,,,,,,,,,,226
Office of the Public Service Commission,Office of the Public Service Commision,National,Programme 4: Integrity and Anti-Corruption,Programme 4: Integrity and Anti-Corruption,Annually,Number of oversight reports produced on the implementation of the ethics framework,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,,,,,,,,,1,,,n/a,n/a,,,,,,,,,,226
Office of the Public Service Commission,Office of the Public Service Commision,National,Programme 4: Integrity and Anti-Corruption,Programme 4: Integrity and Anti-Corruption,Quarterly,Number of articles on the promotion of professional ethics produced,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,1,1,1,1,1,1,1,1,4,1,,,,,None,None required,n/a,n/a,N/A,N/A,n/a,n/a,226
Office of the Public Service Commission,Office of the Public Service Commision,National,Programme 4: Integrity and Anti-Corruption,Programme 4: Integrity and Anti-Corruption,Quarterly,Number of CVP promotional engagements held,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,3,9,3,8,3,8,3,4,12,4,,,,,The promotion of the CVP was combined with the workshop on the code of conduct and FDF,None,Requests from national and provincial departments resulted in the over-achievement of the target for the quarter.,n/a,"In line with PSC’s efforts in contributing to the professionalization of the public service, there was a need to intensify the promotion of CVPs both nationally and in provinces. ",N/A,This was due to requests from departments resulting in over-achievement of the set target.,n/a,226
Office of the Public Service Commission,Office of the Public Service Commision,National,Programme 4: Integrity and Anti-Corruption,Programme 4: Integrity and Anti-Corruption,Quarterly,Number of engagements conducted on the ethics framework,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,5,33,5,8,5,10,5,36,20,36,,,,,Both national and provincial offices engaged with the respective departments on various programmes related to ethics management framework,None required,Requests from national and provincial departments resulted in the over-achievement of the target for the quarter.,n/a,Differently packaged ethics products at senior management level resulted in more invitations from departments targeting officials at lower levels,N/A,This was due to requests from departments resulting in over-achievement of the set target.,n/a,226
Office of the Public Service Commission,Office of the Public Service Commision,National,Programme 4: Integrity and Anti-Corruption,Programme 4: Integrity and Anti-Corruption,Quarterly,Percentage of complaints finalized within 90 working days upon receipt of a valid complaint by an Investigative Officer,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Not Applicable,0 %,,45 %,50 %,0 %,Due in Q4 %,85 %,79 %,85 %,50 %,,,,,,,Strict monitoring and constant follow up with investigators,n/a,,,Not achieved," 20 complaints were not finalised due to, amongst others, Cost containment measures. Complex complaints require more time to ensure effective and efficient finalization without compromising the quality thereof.",226
Office of the Public Service Commission,Office of the Public Service Commision,National,Programme 4: Integrity and Anti-Corruption,Programme 4: Integrity and Anti-Corruption,Quarterly,Percentage of NACH cases referred within 7 working days of receipt of case report,Not Applicable,Max,"Priority 1: A Capable, Ethical and Developmental State","Justice, Crime Prevention and Security cluster",90 %,100 %,90 %,100 %,90 %,100 %,90 %,"Achieved
434 of 434 (100%) cases were referred within seven days %",90 %,100 %,,,,,Close monitoring of cases received on a daily basis,None,Close monitoring of cases received on daily basis.,n/a,Close monitoring of cases received on a daily basis,N/A,"Achieved, close monitoring of cases received on a daily basis",n/a,226
"Planning, Monitoring and Evaluation","Planning, Monitoring and Evaluation",National,PROGRAMME 1 : ADMINISTRATION,1.1 Departmental Management,Quarterly,Audited Annual Report,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,"Annual Report
submitted to
Auditor- General
SA by 31 May
2023","Annual Report was submitted to Auditor General SA by 31 May
2023
","Audited Annual
Report submitted
to National
Treasury and
Parliament by
due date",Audited Annual Report was submitted to National Treasury and Parliament by due date,"Present Annual
Report to Parliaments",Annual Report 2022/23 was presented to Parliament,-,,"Unqualified audit
outcome",-,Unqualified audit outcome was achieved ,None,None,Unqualified audit outcome,None,None,None,None,None,None,,,226
"Planning, Monitoring and Evaluation","Planning, Monitoring and Evaluation",National,PROGRAMME 1 : ADMINISTRATION,"1.2 Risk, Anti-corruption and Integrity Management",Annually,Number of risk assessments conducted to identify potential disaster incidents,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State","Governance, State Capacity and Institutional Development cluster",,,,,,,,,"1 Disaster Risk
assessment conducted",,Target not achieved The Disaster Risk assessment was not conducted and no report was produced,Disaster Risk assessment not conducted and report not produced,"Due to skills capacity constraints, the process to conduct Disaster Risk assessment did not take place

Benchmarking and consultations were held with other departments who have Disaster Management specialists for assistance


",Target not achieved The Disaster Risk assessment was not conducted and no report was produced,,,,,,,,,226
"Planning, Monitoring and Evaluation","Planning, Monitoring and Evaluation",National,PROGRAMME 1 : ADMINISTRATION,"1.2 Risk, Anti-corruption and Integrity Management",Quarterly,Percentage of designated employees submitting financial disclosures,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,100%,"99% compliance in submission of financial interests within the specified time frame of 
30 April 2023

73 out of 74 SMS members complied with the submission of financial interests
",100%,"96% achieved - 49 out of 51 MMS Level 12 -submitted the financial disclosures on time.

95% achieved - 18 out of 19 MMS Level 11 officials submitted the financial disclosures on time.

100% achieved - 28 out of 28 Finance and SCM officials submitted the financial disclosures on time",-,,-,,"100% compliance
in submission of
financial interests
by all designated
employees within
the specified time
frames",-,"99% compliance in submission of financial interests within the specified time frame of 30 April 2023 -73 out of 74 SMS members


96% achieved - 49 out of 51 MMS Level 12 -submitted the financial disclosures on time



95% achieved - 18 out of 19 MMS Level 11 officials submitted the financial disclosures on time. 

100% achieved - 28 out of 28 Finance and SCM officials submitted the financial disclosures on time","One (1) employee did not disclose the financial interest by due date




Two officials at level 12 failed to disclose.









One official at level 11 failed to disclose by due date







Target for this category was fully achieved","The SMS member who did not disclose by due date ultimately disclosed after the due date

Disciplinary measures instituted against the two officials who failed to disclose their financial interests on time


The One(1) official ultimately disclosed after the due date.  The reason for failure was reviewed and condoned.","One (1) employee did not disclose the financial interest by due date




Two officials at level 12 failed to disclose.


Target for this category was fully achieved
",Target missed by a percentage point (1%),"The SMS Financial Disclosure Status Report 2022-2023 indicates two SMS members failed to comply

One SMS member failed to comply with the submission of financial interests within the specified time frame

The other SMS member was erroneously classified under non-submission by the e-Disclosure system

Disciplinary measures had been instituted against the Official through the Labour Relations Unit. Concession granted by the DG was submitted to the DPSA to open the e-Disclosure system for the SMS member","Target missed by 4% for level 12 and 5% for level 11

Goitseone Moloto was updated details on the list after the closing date. 

Mmatshepo Motlhabane appeared twice on the list, under submission and outstanding disclosures. This is a system error that needs to be corrected by the DPSA.

Katlego Nkosi was promoted to SMS Level 13. The promotion was not updated by the DPSA on the MMS Level 11 financial disclosure list

Phindile Mhlongo is no longer in Finance and SCM, but has been appointed as Level 7 Internal Auditor. The system was not updated with the new information","Two (2) MMS Level 12 officials failed to submit the financial disclosures on time

One (1) MMS Level 11 official failed to submit the financial disclosure on time 

Disciplinary measures will be instituted against the officials for failing to disclose their financial interests on time
",,,,,226
"Planning, Monitoring and Evaluation","Planning, Monitoring and Evaluation",National,PROGRAMME 1 : ADMINISTRATION,1.3 Human Resource Management ,Quarterly,Maintain vacancy rate of 10% or below on the recruitment plan,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,"Fill vacancies
and achieve a
vacancy rate of
10% or below",The average vacancy rate for the quarter is 10%  of funded vacant posts,"Fill vacancies
and achieve a
vacancy rate of
10% or below",The average vacancy rate for the quarter is 9.0% ,"Fill vacancies
and achieve a
vacancy rate of
10% or below",The average vacancy rate for the quarter is 7.7%,"Fill vacancies
and achieve a
vacancy rate of
10% or below","The average vacancy rate for the quarter is 7,9% ","Maintain a
vacancy rate
of 10% or less
annually",-,"The average vacancy rate for the year is 8,7%",None,None,"The average vacancy rate for the year is 8,7%",None,None,None,None,None,None,None,None,226
